ATIVO,VALOR,DATA COM,DATA PAGAMENTO,TIPO,DY
HGRU11,"R$ 0,72000000",30/11/2021,14/12/2021,Rendimento,"0,67%"
HSLG11,"R$ 0,58000000",30/11/2021,14/12/2021,Rendimento,"0,73%"
JSAF11,"R$ 0,06200000",30/11/2021,14/12/2021,Rendimento,"0,06%"
KFOF11,"R$ 0,48000000",30/11/2021,14/12/2021,Rendimento,"0,70%"
KISU11,"R$ 0,06000000",30/11/2021,14/12/2021,Rendimento,"0,80%"
KNRI11,"R$ 0,77000000",30/11/2021,14/12/2021,Rendimento,"0,60%"
MFII11,"R$ 1,24000000",30/11/2021,14/12/2021,Rendimento,"1,18%"
MXRF11,"R$ 0,08000000",30/11/2021,14/12/2021,Rendimento,"0,80%"
OUJP11,"R$ 1,00000000",30/11/2021,14/12/2021,Rendimento,"1,19%"
PMLL11,"R$ 0,62000000",30/11/2021,14/12/2021,Rendimento,"0,74%"
RBRL11,"R$ 0,80000000",07/12/2021,14/12/2021,Rendimento,"0,91%"
RBRP11,"R$ 0,46000000",07/12/2021,14/12/2021,Rendimento,"0,61%"
RECR11,"R$ 1,18120000",07/12/2021,14/12/2021,Rendimento,"1,20%"
TEPP11,"R$ 0,04800000",30/11/2021,14/12/2021,Rendimento,"0,07%"
TRXF11,"R$ 0,80000000",30/11/2021,14/12/2021,Rendimento,"0,82%"
TVRI11,"R$ 0,87000000",30/11/2021,14/12/2021,Rendimento,"0,99%"
URPR11,"R$ 1,86900000",30/11/2021,14/12/2021,Rendimento,"1,78%"
VILG11,"R$ 0,64000000",30/11/2021,14/12/2021,Rendimento,"0,73%"
VINO11,"R$ 0,11000000",30/11/2021,14/12/2021,Rendimento,"0,20%"
VISC11,"R$ 0,61000000",30/11/2021,14/12/2021,Rendimento,"0,64%"
XPCI11,"R$ 0,92000000",30/11/2021,14/12/2021,Rendimento,"1,01%"
XPLG11,"R$ 0,64000000",30/11/2021,14/12/2021,Rendimento,"0,70%"
XPSF11,"R$ 0,07000000",30/11/2021,14/12/2021,Rendimento,"0,10%"
BCRI11,"R$ 1,15000000",30/11/2021,15/12/2021,Rendimento,"1,11%"
PCIP11,"R$ 1,12000000",08/12/2021,15/12/2021,Rendimento,"1,11%"
PSEC11,"R$ 0,75000000",08/12/2021,15/12/2021,Rendimento,"0,91%"
RBFF11,"R$ 0,47000000",30/11/2021,15/12/2021,Rendimento,"0,90%"
RBVA11,"R$ 0,09100000",30/11/2021,15/12/2021,Rendimento,"0,09%"
RCRB11,"R$ 0,95000000",07/12/2021,15/12/2021,Rendimento,"0,67%"
TRBL11,"R$ 0,76000000",30/11/2021,15/12/2021,Rendimento,"0,89%"
VRTA11,"R$ 1,25000000",30/11/2021,15/12/2021,Rendimento,"1,23%"
RBRR11,"R$ 0,90000000",09/12/2021,16/12/2021,Rendimento,"0,93%"
RBRY11,"R$ 1,12000000",09/12/2021,16/12/2021,Rendimento,"1,09%"
CPTS11,"R$ 0,10000000",10/12/2021,17/12/2021,Rendimento,"0,10%"
MCCI11,"R$ 1,00000000",10/12/2021,17/12/2021,Rendimento,"0,98%"
VGIP11,"R$ 1,55000000",10/12/2021,17/12/2021,Rendimento,"1,57%"
VGIR11,"R$ 0,08000000",10/12/2021,17/12/2021,Rendimento,"0,08%"
AFHI11,"R$ 1,25000000",14/12/2021,21/12/2021,Rendimento,"1,27%"
JSRE11,"R$ 0,53000000",30/11/2021,21/12/2021,Rendimento,"0,76%"
RZAK11,"R$ 1,10000000",14/12/2021,21/12/2021,Rendimento,"1,28%"
RZAT11,"R$ 1,74086254",14/12/2021,21/12/2021,Rendimento,"1,66%"
MCRE11,"R$ 0,13000000",15/12/2021,22/12/2021,Rendimento,"0,00%"
ALZR11,"R$ 0,06525538",16/12/2021,23/12/2021,Rendimento,"0,06%"
BPML11,"R$ 0,30000000",16/12/2021,23/12/2021,Rendimento,"0,41%"
BTLG11,"R$ 0,72000000",15/12/2021,23/12/2021,Rendimento,"0,69%"
SNCI11,"R$ 1,20000000",15/12/2021,23/12/2021,Rendimento,"1,19%"
SNFF11,"R$ 0,70000000",15/12/2021,23/12/2021,Rendimento,"0,76%"
XPML11,"R$ 0,55000000",16/12/2021,23/12/2021,Rendimento,"0,58%"
BTAL11,"R$ 0,80000000",17/12/2021,27/12/2021,Rendimento,"0,84%"
BCIA11,"R$ 0,64000000",30/11/2021,28/12/2021,Rendimento,"0,80%"
ARRI11,"R$ 0,17500000",30/12/2021,07/01/2022,Rendimento,"0,18%"
BRCO11,"R$ 0,63000000",30/12/2021,07/01/2022,Rendimento,"0,61%"
HSAF11,"R$ 1,00000000",30/12/2021,07/01/2022,Rendimento,"1,06%"
HSML11,"R$ 0,52000000",30/12/2021,07/01/2022,Rendimento,"0,64%"
LVBI11,"R$ 0,71000000",30/12/2021,07/01/2022,Rendimento,"0,69%"
PORD11,"R$ 0,10784108",30/12/2021,07/01/2022,Rendimento,"0,11%"
PVBI11,"R$ 0,56000000",30/12/2021,07/01/2022,Rendimento,"0,59%"
RZTR11,"R$ 1,25000000",30/12/2021,07/01/2022,Rendimento,"1,23%"
VGHF11,"R$ 0,18000000",30/12/2021,07/01/2022,Rendimento,"1,80%"
AIEC11,"R$ 0,61000000",30/12/2021,10/01/2022,Rendimento,"0,83%"
CACR11,"R$ 1,59000000",30/12/2021,10/01/2022,Rendimento,"1,43%"
GGRC11,"R$ 0,08200000",03/01/2022,10/01/2022,Rendimento,"0,07%"
PATL11,"R$ 0,57000000",30/12/2021,10/01/2022,Rendimento,"0,76%"
TGAR11,"R$ 1,23000000",30/12/2021,10/01/2022,Rendimento,"1,01%"
HABT11,"R$ 1,30000000",30/12/2021,12/01/2022,Rendimento,"1,18%"
KNCR11,"R$ 0,82000000",30/12/2021,13/01/2022,Rendimento,"0,80%"
KNHY11,"R$ 1,50000000",30/12/2021,13/01/2022,Rendimento,"1,37%"
KNIP11,"R$ 1,50000000",30/12/2021,13/01/2022,Rendimento,"1,43%"
KNSC11,"R$ 0,14500000",30/12/2021,13/01/2022,Rendimento,"0,14%"
VCJR11,"R$ 1,55000000",30/12/2021,13/01/2022,Rendimento,"1,57%"
BCRI11,"R$ 1,35000000",30/12/2021,14/01/2022,Rendimento,"1,25%"
BLMG11,"R$ 0,90000000",07/01/2022,14/01/2022,Rendimento,"0,96%"
BRCR11,"R$ 0,50000000",07/01/2022,14/01/2022,Rendimento,"0,70%"
BTCI11,"R$ 0,10383790",07/01/2022,14/01/2022,Rendimento,"0,12%"
CYCR11,"R$ 0,17402775",30/12/2021,14/01/2022,Rendimento,"0,17%"
DEVA11,"R$ 1,35000000",07/01/2022,14/01/2022,Rendimento,"1,31%"
FATN11,"R$ 0,79000000",06/01/2022,14/01/2022,Rendimento,"0,80%"
GARE11,"R$ 0,08400000",30/12/2021,14/01/2022,Rendimento,"0,08%"
GTWR11,"R$ 0,74000000",30/12/2021,14/01/2022,Rendimento,"0,85%"
HCTR11,"R$ 1,60000000",07/01/2022,14/01/2022,Rendimento,"1,26%"
HFOF11,"R$ 0,06000000",30/12/2021,14/01/2022,Rendimento,"0,07%"
HGBS11,"R$ 0,11000000",30/12/2021,14/01/2022,Rendimento,"0,06%"
HGCR11,"R$ 1,25000000",30/12/2021,14/01/2022,Rendimento,"1,18%"
HGLG11,"R$ 1,75000000",30/12/2021,14/01/2022,Rendimento,"1,03%"
HGRE11,"R$ 2,75000000",30/12/2021,14/01/2022,Rendimento,"2,02%"
HGRU11,"R$ 0,76000000",30/12/2021,14/01/2022,Rendimento,"0,64%"
HSLG11,"R$ 0,58000000",30/12/2021,14/01/2022,Rendimento,"0,58%"
JSAF11,"R$ 0,07900000",30/12/2021,14/01/2022,Rendimento,"0,08%"
KFOF11,"R$ 0,61000000",30/12/2021,14/01/2022,Rendimento,"0,79%"
KISU11,"R$ 0,07000000",30/12/2021,14/01/2022,Rendimento,"0,87%"
KNRI11,"R$ 0,88000000",30/12/2021,14/01/2022,Rendimento,"0,62%"
MFII11,"R$ 1,25000000",30/12/2021,14/01/2022,Rendimento,"1,11%"
MXRF11,"R$ 0,09000000",30/12/2021,14/01/2022,Rendimento,"0,90%"
OUJP11,"R$ 0,95000000",30/12/2021,14/01/2022,Rendimento,"1,03%"
PMLL11,"R$ 0,65000000",30/12/2021,14/01/2022,Rendimento,"0,67%"
RBFF11,"R$ 0,47000000",30/12/2021,14/01/2022,Rendimento,"0,82%"
RBRL11,"R$ 0,84800000",07/01/2022,14/01/2022,Rendimento,"0,90%"
RBRP11,"R$ 0,46000000",07/01/2022,14/01/2022,Rendimento,"0,65%"
RBVA11,"R$ 0,09100000",30/12/2021,14/01/2022,Rendimento,"0,09%"
RCRB11,"R$ 0,55000000",06/01/2022,14/01/2022,Rendimento,"0,42%"
RECR11,"R$ 1,45580000",07/01/2022,14/01/2022,Rendimento,"1,44%"
TEPP11,"R$ 0,05100000",30/12/2021,14/01/2022,Rendimento,"0,07%"
TRBL11,"R$ 0,76000000",30/12/2021,14/01/2022,Rendimento,"0,83%"
TRXF11,"R$ 0,90000000",30/12/2021,14/01/2022,Rendimento,"0,89%"
TVRI11,"R$ 0,90000000",30/12/2021,14/01/2022,Rendimento,"0,95%"
URPR11,"R$ 1,67000000",30/12/2021,14/01/2022,Rendimento,"1,45%"
VILG11,"R$ 0,70000000",30/12/2021,14/01/2022,Rendimento,"0,66%"
VINO11,"R$ 0,10000000",30/12/2021,14/01/2022,Rendimento,"0,18%"
VISC11,"R$ 0,81000000",30/12/2021,14/01/2022,Rendimento,"0,78%"
VRTA11,"R$ 1,19255308",30/12/2021,14/01/2022,Rendimento,"1,14%"
XPCI11,"R$ 0,97000000",30/12/2021,14/01/2022,Rendimento,"1,00%"
XPLG11,"R$ 0,64000000",30/12/2021,14/01/2022,Rendimento,"0,63%"
XPSF11,"R$ 0,07000000",30/12/2021,14/01/2022,Rendimento,"0,08%"
PCIP11,"R$ 1,12000000",10/01/2022,17/01/2022,Rendimento,"1,09%"
PSEC11,"R$ 0,75000000",10/01/2022,17/01/2022,Rendimento,"0,90%"
RBRR11,"R$ 1,07000000",11/01/2022,18/01/2022,Rendimento,"1,08%"
RBRY11,"R$ 1,34000000",11/01/2022,18/01/2022,Rendimento,"1,28%"
CPTS11,"R$ 0,11000000",12/01/2022,19/01/2022,Rendimento,"0,11%"
MCCI11,"R$ 1,00000000",12/01/2022,19/01/2022,Rendimento,"0,97%"
VGIP11,"R$ 1,65000000",12/01/2022,19/01/2022,Rendimento,"1,60%"
VGIR11,"R$ 0,09200000",12/01/2022,19/01/2022,Rendimento,"0,09%"
AFHI11,"R$ 1,30000000",14/01/2022,21/01/2022,Rendimento,"1,29%"
JSRE11,"R$ 0,53000000",30/12/2021,21/01/2022,Rendimento,"0,64%"
RZAK11,"R$ 1,32380534",14/01/2022,21/01/2022,Rendimento,"1,41%"
RZAT11,"R$ 1,70215317",14/01/2022,21/01/2022,Rendimento,"1,58%"
MCRE11,"R$ 0,13000000",17/01/2022,24/01/2022,Rendimento,"0,11%"
ALZR11,"R$ 0,07486157",18/01/2022,25/01/2022,Rendimento,"0,07%"
BPML11,"R$ 0,35412462",18/01/2022,25/01/2022,Rendimento,"0,49%"
BTLG11,"R$ 0,72000000",14/01/2022,25/01/2022,Rendimento,"0,68%"
SNCI11,"R$ 1,20000000",14/01/2022,25/01/2022,Rendimento,"1,16%"
SNFF11,"R$ 0,65000000",14/01/2022,25/01/2022,Rendimento,"0,71%"
XPML11,"R$ 0,85000000",18/01/2022,25/01/2022,Rendimento,"0,89%"
BTAL11,"R$ 0,83000000",19/01/2022,26/01/2022,Rendimento,"0,87%"
BCIA11,"R$ 0,64000000",30/12/2021,28/01/2022,Rendimento,"0,74%"
ARRI11,"R$ 0,13100000",31/01/2022,07/02/2022,Rendimento,"0,13%"
BRCO11,"R$ 0,63000000",31/01/2022,07/02/2022,Rendimento,"0,64%"
HABT11,"R$ 1,20000000",31/01/2022,07/02/2022,Rendimento,"1,09%"
HCTR11,"R$ 1,60000000",31/01/2022,07/02/2022,Rendimento,"1,27%"
HSAF11,"R$ 1,10000000",31/01/2022,07/02/2022,Rendimento,"1,16%"
HSML11,"R$ 0,55000000",31/01/2022,07/02/2022,Rendimento,"0,72%"
LVBI11,"R$ 0,71483663",31/01/2022,07/02/2022,Rendimento,"0,72%"
PORD11,"R$ 0,11700000",31/01/2022,07/02/2022,Rendimento,"0,12%"
PVBI11,"R$ 0,56000000",31/01/2022,07/02/2022,Rendimento,"0,63%"
RZTR11,"R$ 1,25000000",31/01/2022,07/02/2022,Rendimento,"1,20%"
VGHF11,"R$ 0,16000000",31/01/2022,07/02/2022,Rendimento,"1,56%"
AIEC11,"R$ 0,61000000",31/01/2022,08/02/2022,Rendimento,"0,78%"
CACR11,"R$ 1,50000000",31/01/2022,08/02/2022,Rendimento,"1,40%"
GGRC11,"R$ 0,08700000",01/02/2022,08/02/2022,Rendimento,"0,07%"
PATL11,"R$ 0,58000000",31/01/2022,08/02/2022,Rendimento,"0,78%"
TGAR11,"R$ 1,16000000",31/01/2022,08/02/2022,Rendimento,"0,94%"
KNCR11,"R$ 0,82000000",31/01/2022,11/02/2022,Rendimento,"0,80%"
KNHY11,"R$ 1,30000000",31/01/2022,11/02/2022,Rendimento,"1,22%"
KNIP11,"R$ 1,36000000",31/01/2022,11/02/2022,Rendimento,"1,31%"
KNSC11,"R$ 0,12500000",31/01/2022,11/02/2022,Rendimento,"0,13%"
VCJR11,"R$ 1,25000000",31/01/2022,11/02/2022,Rendimento,"1,28%"
BLMG11,"R$ 0,80000000",07/02/2022,14/02/2022,Rendimento,"0,84%"
BRCR11,"R$ 0,50000000",07/02/2022,14/02/2022,Rendimento,"0,71%"
BTCI11,"R$ 0,10555556",07/02/2022,14/02/2022,Rendimento,"0,12%"
CYCR11,"R$ 0,11500000",31/01/2022,14/02/2022,Rendimento,"0,12%"
DEVA11,"R$ 1,25000000",07/02/2022,14/02/2022,Rendimento,"1,21%"
FATN11,"R$ 0,76000000",04/02/2022,14/02/2022,Rendimento,"0,75%"
GARE11,"R$ 0,08400000",31/01/2022,14/02/2022,Rendimento,"0,08%"
GTWR11,"R$ 0,74000000",31/01/2022,14/02/2022,Rendimento,"0,88%"
HFOF11,"R$ 0,06000000",31/01/2022,14/02/2022,Rendimento,"0,08%"
HGBS11,"R$ 0,11500000",31/01/2022,14/02/2022,Rendimento,"0,07%"
HGCR11,"R$ 1,03000000",31/01/2022,14/02/2022,Rendimento,"0,95%"
HGLG11,"R$ 1,10000000",31/01/2022,14/02/2022,Rendimento,"0,64%"
HGRE11,"R$ 0,69000000",31/01/2022,14/02/2022,Rendimento,"0,52%"
HGRU11,"R$ 0,76000000",31/01/2022,14/02/2022,Rendimento,"0,66%"
HSLG11,"R$ 0,63000000",31/01/2022,14/02/2022,Rendimento,"0,70%"
JSAF11,"R$ 0,09000000",31/01/2022,14/02/2022,Rendimento,"0,10%"
KFOF11,"R$ 0,63000000",31/01/2022,14/02/2022,Rendimento,"0,83%"
KISU11,"R$ 0,06500000",31/01/2022,14/02/2022,Rendimento,"0,81%"
KNRI11,"R$ 0,81000000",31/01/2022,14/02/2022,Rendimento,"0,61%"
MFII11,"R$ 1,18000000",31/01/2022,14/02/2022,Rendimento,"1,07%"
MXRF11,"R$ 0,09000000",31/01/2022,14/02/2022,Rendimento,"0,96%"
OUJP11,"R$ 1,10000000",31/01/2022,14/02/2022,Rendimento,"1,22%"
PMLL11,"R$ 0,72000000",31/01/2022,14/02/2022,Rendimento,"0,73%"
RBRL11,"R$ 0,60000000",07/02/2022,14/02/2022,Rendimento,"0,65%"
RBRP11,"R$ 0,46000000",07/02/2022,14/02/2022,Rendimento,"0,65%"
RBRR11,"R$ 1,10000000",07/02/2022,14/02/2022,Rendimento,"1,07%"
RECR11,"R$ 1,05000000",07/02/2022,14/02/2022,Rendimento,"1,02%"
TEPP11,"R$ 0,04700000",31/01/2022,14/02/2022,Rendimento,"0,06%"
TRXF11,"R$ 0,80000000",31/01/2022,14/02/2022,Rendimento,"0,81%"
TVRI11,"R$ 0,89000000",31/01/2022,14/02/2022,Rendimento,"0,95%"
URPR11,"R$ 1,63000000",31/01/2022,14/02/2022,Rendimento,"1,35%"
VGIR11,"R$ 0,11000000",07/02/2022,14/02/2022,Rendimento,"0,11%"
VILG11,"R$ 0,70000000",31/01/2022,14/02/2022,Rendimento,"0,68%"
VINO11,"R$ 0,06800000",31/01/2022,14/02/2022,Rendimento,"0,13%"
VISC11,"R$ 0,68000000",31/01/2022,14/02/2022,Rendimento,"0,67%"
XPCI11,"R$ 1,10000000",31/01/2022,14/02/2022,Rendimento,"1,13%"
XPLG11,"R$ 0,64000000",31/01/2022,14/02/2022,Rendimento,"0,65%"
XPSF11,"R$ 0,06500000",31/01/2022,14/02/2022,Rendimento,"0,08%"
BCRI11,"R$ 1,25000000",31/01/2022,15/02/2022,Rendimento,"1,13%"
PCIP11,"R$ 1,12000000",08/02/2022,15/02/2022,Rendimento,"1,10%"
PSEC11,"R$ 0,75000000",08/02/2022,15/02/2022,Rendimento,"0,93%"
RBFF11,"R$ 0,47000000",31/01/2022,15/02/2022,Rendimento,"0,86%"
RBVA11,"R$ 0,09200000",31/01/2022,15/02/2022,Rendimento,"0,09%"
RCRB11,"R$ 0,55000000",07/02/2022,15/02/2022,Rendimento,"0,42%"
TRBL11,"R$ 0,76000000",31/01/2022,15/02/2022,Rendimento,"0,88%"
VRTA11,"R$ 1,24000000",31/01/2022,15/02/2022,Rendimento,"1,18%"
RBRY11,"R$ 1,15000000",09/02/2022,16/02/2022,Rendimento,"1,08%"
CPTS11,"R$ 0,11000000",10/02/2022,17/02/2022,Rendimento,"0,11%"
MCCI11,"R$ 1,00000000",10/02/2022,17/02/2022,Rendimento,"0,99%"
VGIP11,"R$ 1,28000000",10/02/2022,17/02/2022,Rendimento,"1,27%"
AFHI11,"R$ 1,30000000",14/02/2022,21/02/2022,Rendimento,"1,27%"
JSRE11,"R$ 0,53000000",31/01/2022,21/02/2022,Rendimento,"0,66%"
RZAK11,"R$ 1,30000000",14/02/2022,21/02/2022,Rendimento,"1,36%"
RZAT11,"R$ 1,50000000",14/02/2022,21/02/2022,Rendimento,"1,37%"
MCRE11,"R$ 0,13000000",15/02/2022,22/02/2022,Rendimento,"0,11%"
BTAL11,"R$ 0,80000000",17/02/2022,24/02/2022,Rendimento,"0,85%"
ALZR11,"R$ 0,07254530",18/02/2022,25/02/2022,Rendimento,"0,06%"
BCIA11,"R$ 0,64000000",31/01/2022,25/02/2022,Rendimento,"0,74%"
BPML11,"R$ 0,40438304",18/02/2022,25/02/2022,Rendimento,"0,62%"
BTLG11,"R$ 0,72000000",15/02/2022,25/02/2022,Rendimento,"0,69%"
SNCI11,"R$ 1,40000000",15/02/2022,25/02/2022,Rendimento,"1,35%"
SNFF11,"R$ 0,65000000",15/02/2022,25/02/2022,Rendimento,"0,73%"
XPML11,"R$ 0,60000000",18/02/2022,25/02/2022,Rendimento,"0,64%"
ARRI11,"R$ 0,13000000",25/02/2022,08/03/2022,Rendimento,"0,13%"
BRCO11,"R$ 0,63000000",25/02/2022,08/03/2022,Rendimento,"0,63%"
HSAF11,"R$ 1,15000000",25/02/2022,08/03/2022,Rendimento,"1,20%"
HSML11,"R$ 0,60000000",25/02/2022,08/03/2022,Rendimento,"0,78%"
LVBI11,"R$ 0,71000000",25/02/2022,08/03/2022,Rendimento,"0,72%"
PORD11,"R$ 0,11000000",25/02/2022,08/03/2022,Rendimento,"0,12%"
PVBI11,"R$ 0,56000000",25/02/2022,08/03/2022,Rendimento,"0,63%"
RZTR11,"R$ 1,25000000",25/02/2022,08/03/2022,Rendimento,"1,23%"
VGHF11,"R$ 0,16000000",25/02/2022,08/03/2022,Rendimento,"1,55%"
AIEC11,"R$ 0,68000000",25/02/2022,09/03/2022,Rendimento,"0,86%"
GGRC11,"R$ 0,08500000",02/03/2022,09/03/2022,Rendimento,"0,08%"
PATL11,"R$ 0,58000000",25/02/2022,09/03/2022,Rendimento,"0,74%"
TGAR11,"R$ 1,22000000",25/02/2022,09/03/2022,Rendimento,"1,09%"
HABT11,"R$ 1,30000000",25/02/2022,11/03/2022,Rendimento,"1,21%"
KCRE11,"R$ 0,02500000",25/02/2022,14/03/2022,Rendimento,"0,00%"
KNCR11,"R$ 0,83000000",25/02/2022,14/03/2022,Rendimento,"0,83%"
KNHY11,"R$ 1,10000000",25/02/2022,14/03/2022,Rendimento,"1,06%"
KNIP11,"R$ 1,08000000",25/02/2022,14/03/2022,Rendimento,"1,05%"
KNSC11,"R$ 0,10000000",25/02/2022,14/03/2022,Rendimento,"0,10%"
VCJR11,"R$ 1,08000000",25/02/2022,14/03/2022,Rendimento,"1,10%"
BCRI11,"R$ 1,20000000",25/02/2022,15/03/2022,Rendimento,"1,08%"
BLMG11,"R$ 0,80000000",08/03/2022,15/03/2022,Rendimento,"0,90%"
BRCR11,"R$ 0,50000000",08/03/2022,15/03/2022,Rendimento,"0,74%"
BTCI11,"R$ 0,11111111",08/03/2022,15/03/2022,Rendimento,"0,13%"
CACR11,"R$ 1,50000000",25/02/2022,15/03/2022,Rendimento,"1,38%"
CYCR11,"R$ 0,11500000",25/02/2022,15/03/2022,Rendimento,"0,12%"
DEVA11,"R$ 1,18000000",08/03/2022,15/03/2022,Rendimento,"1,16%"
FATN11,"R$ 0,76000000",07/03/2022,15/03/2022,Rendimento,"0,79%"
GARE11,"R$ 0,08200000",25/02/2022,15/03/2022,Rendimento,"0,08%"
GTWR11,"R$ 0,74000000",25/02/2022,15/03/2022,Rendimento,"0,92%"
HCTR11,"R$ 1,40000000",08/03/2022,15/03/2022,Rendimento,"1,14%"
HFOF11,"R$ 0,06000000",25/02/2022,15/03/2022,Rendimento,"0,08%"
HGBS11,"R$ 0,11500000",25/02/2022,15/03/2022,Rendimento,"0,07%"
HGCR11,"R$ 1,05000000",25/02/2022,15/03/2022,Rendimento,"1,00%"
HGLG11,"R$ 1,10000000",25/02/2022,15/03/2022,Rendimento,"0,66%"
HGRE11,"R$ 0,69000000",25/02/2022,15/03/2022,Rendimento,"0,53%"
HGRU11,"R$ 0,76000000",25/02/2022,15/03/2022,Rendimento,"0,67%"
HSLG11,"R$ 0,63000000",25/02/2022,15/03/2022,Rendimento,"0,70%"
JSAF11,"R$ 0,09000000",25/02/2022,15/03/2022,Rendimento,"0,10%"
KFOF11,"R$ 0,65000000",25/02/2022,15/03/2022,Rendimento,"0,87%"
KISU11,"R$ 0,06500000",25/02/2022,15/03/2022,Rendimento,"0,86%"
KNRI11,"R$ 0,81000000",25/02/2022,15/03/2022,Rendimento,"0,61%"
MFII11,"R$ 1,17000000",25/02/2022,15/03/2022,Rendimento,"1,10%"
MXRF11,"R$ 0,09000000",25/02/2022,15/03/2022,Rendimento,"0,98%"
OUJP11,"R$ 1,25000000",25/02/2022,15/03/2022,Rendimento,"1,40%"
PMLL11,"R$ 0,72000000",25/02/2022,15/03/2022,Rendimento,"0,73%"
RBFF11,"R$ 0,47000000",25/02/2022,15/03/2022,Rendimento,"0,94%"
RBRL11,"R$ 0,60000000",08/03/2022,15/03/2022,Rendimento,"0,70%"
RBRP11,"R$ 0,42000000",08/03/2022,15/03/2022,Rendimento,"0,64%"
RBVA11,"R$ 0,09200000",25/02/2022,15/03/2022,Rendimento,"0,10%"
RCRB11,"R$ 0,55000000",07/03/2022,15/03/2022,Rendimento,"0,44%"
RECR11,"R$ 1,19610000",08/03/2022,15/03/2022,Rendimento,"1,19%"
TEPP11,"R$ 0,04700000",25/02/2022,15/03/2022,Rendimento,"0,07%"
TRBL11,"R$ 0,76000000",25/02/2022,15/03/2022,Rendimento,"0,84%"
TRXF11,"R$ 0,80000000",25/02/2022,15/03/2022,Rendimento,"0,79%"
TVRI11,"R$ 0,89000000",25/02/2022,15/03/2022,Rendimento,"0,98%"
URPR11,"R$ 1,63500000",25/02/2022,15/03/2022,Rendimento,"1,40%"
VILG11,"R$ 0,70000000",25/02/2022,15/03/2022,Rendimento,"0,68%"
VINO11,"R$ 0,06800000",25/02/2022,15/03/2022,Rendimento,"0,14%"
VISC11,"R$ 0,68000000",25/02/2022,15/03/2022,Rendimento,"0,68%"
VRTA11,"R$ 1,25000000",25/02/2022,15/03/2022,Rendimento,"1,19%"
XPCI11,"R$ 1,10000000",25/02/2022,15/03/2022,Rendimento,"1,15%"
XPLG11,"R$ 0,66000000",25/02/2022,15/03/2022,Rendimento,"0,72%"
XPSF11,"R$ 0,06600000",25/02/2022,15/03/2022,Rendimento,"0,09%"
PCIP11,"R$ 1,12000000",09/03/2022,16/03/2022,Rendimento,"1,10%"
PSEC11,"R$ 0,75000000",09/03/2022,16/03/2022,Rendimento,"0,95%"
RBRR11,"R$ 1,10000000",10/03/2022,17/03/2022,Rendimento,"1,07%"
RBRY11,"R$ 1,15000000",10/03/2022,17/03/2022,Rendimento,"1,10%"
CPTS11,"R$ 0,11000000",11/03/2022,18/03/2022,Rendimento,"0,11%"
MCCI11,"R$ 1,00000000",11/03/2022,18/03/2022,Rendimento,"1,00%"
VGIP11,"R$ 1,20000000",11/03/2022,18/03/2022,Rendimento,"1,19%"
VGIR11,"R$ 0,12000000",11/03/2022,18/03/2022,Rendimento,"0,12%"
AFHI11,"R$ 1,30000000",15/03/2022,22/03/2022,Rendimento,"1,28%"
BTLG11,"R$ 0,72000000",15/03/2022,22/03/2022,Rendimento,"0,70%"
JSRE11,"R$ 0,53000000",25/02/2022,22/03/2022,Rendimento,"0,69%"
RZAK11,"R$ 1,30000000",15/03/2022,22/03/2022,Rendimento,"1,39%"
RZAT11,"R$ 1,64963981",15/03/2022,22/03/2022,Rendimento,"1,51%"
MCRE11,"R$ 0,13000000",16/03/2022,23/03/2022,Rendimento,"0,12%"
ALZR11,"R$ 0,07633979",18/03/2022,25/03/2022,Rendimento,"0,07%"
BPML11,"R$ 0,35000000",18/03/2022,25/03/2022,Rendimento,"0,54%"
BTAL11,"R$ 0,80000000",18/03/2022,25/03/2022,Rendimento,"0,83%"
SNCI11,"R$ 1,40000000",15/03/2022,25/03/2022,Rendimento,"1,36%"
SNFF11,"R$ 0,65000000",15/03/2022,25/03/2022,Rendimento,"0,77%"
XPML11,"R$ 0,64000000",18/03/2022,25/03/2022,Rendimento,"0,71%"
BCIA11,"R$ 0,68000000",25/02/2022,29/03/2022,Rendimento,"0,80%"
ARRI11,"R$ 0,13400000",31/03/2022,07/04/2022,Rendimento,"0,14%"
BRCO11,"R$ 0,63000000",31/03/2022,07/04/2022,Rendimento,"0,63%"
HSAF11,"R$ 1,15000000",31/03/2022,07/04/2022,Rendimento,"1,20%"
HSML11,"R$ 0,60000000",31/03/2022,07/04/2022,Rendimento,"0,74%"
LVBI11,"R$ 0,72000000",31/03/2022,07/04/2022,Rendimento,"0,72%"
PORD11,"R$ 0,12200000",31/03/2022,07/04/2022,Rendimento,"0,13%"
PVBI11,"R$ 0,56000000",31/03/2022,07/04/2022,Rendimento,"0,61%"
VGHF11,"R$ 0,14000000",31/03/2022,07/04/2022,Rendimento,"1,35%"
AIEC11,"R$ 1,31000000",31/03/2022,08/04/2022,Rendimento,"1,63%"
CACR11,"R$ 1,44000000",31/03/2022,08/04/2022,Rendimento,"1,31%"
GGRC11,"R$ 0,08800000",01/04/2022,08/04/2022,Rendimento,"0,08%"
PATL11,"R$ 0,58000000",31/03/2022,08/04/2022,Rendimento,"0,78%"
TGAR11,"R$ 1,27000000",31/03/2022,08/04/2022,Rendimento,"1,09%"
HABT11,"R$ 1,20000000",31/03/2022,12/04/2022,Rendimento,"1,12%"
KCRE11,"R$ 0,06800000",31/03/2022,13/04/2022,Rendimento,"0,00%"
