open,high,low,close,volume,adjclose,dividends,splits,Ativo,Data
16.75,16.850000381469727,14.300000190734863,14.380000114440918,125804000,11.142356872558594,0.015681,0.0,BBDC3,01-06-2022
14.319999694824219,14.670000076293945,13.529999732971191,14.470000267028809,125339100,11.352910995483398,0.015681,0.0,BBDC3,01-07-2022
14.470000267028809,16.5,14.329999923706055,15.84000015258789,151565500,12.442684173583984,0.015681,0.0,BBDC3,01-08-2022
15.84000015258789,16.920000076293945,15.4399995803833,16.309999465942383,149859800,12.827203750610352,0.017249,0.0,BBDC3,01-09-2022
16.5,17.719999313354492,15.770000457763672,16.639999389648438,154413600,13.100998878479004,0.017249,0.0,BBDC3,01-10-2022
16.649999618530273,17.110000610351562,12.6899995803833,13.760000228881836,236113300,10.844274520874023,0.178723,0.0,BBDC3,01-11-2022
13.569999694824219,13.739999771118164,12.029999732971191,13.470000267028809,262714400,10.62669563293457,0.017249,0.0,BBDC3,01-12-2022
13.470000267028809,13.470000267028809,12.180000305175781,12.619999885559082,189431400,9.968931198120117,0.017249,0.0,BBDC3,01-01-2023
12.619999885559082,12.819999694824219,11.430000305175781,11.640000343322754,156371300,9.585675239562988,0.017249,0.0,BBDC3,01-02-2023
11.710000038146973,12.300000190734863,11.149999618530273,11.850000381469727,173561100,9.772138595581055,0.017249,0.0,BBDC3,01-03-2023
11.890000343322754,12.520000457763672,11.520000457763672,12.420000076293945,94508400,10.257420539855957,0.017249,0.0,BBDC3,01-04-2023
12.420000076293945,14.020000457763672,11.960000038146973,13.270000457763672,163918000,10.975768089294434,0.01725,0.0,BBDC3,01-05-2023
13.279999732971191,15.039999961853027,13.1899995803833,14.640000343322754,132861000,12.12619400024414,0.01725,0.0,BBDC3,01-06-2023
14.75,15.180000305175781,14.119999885559082,14.850000381469727,74939700,12.468250274658203,0.530369,0.0,BBDC3,01-07-2023
14.770000457763672,15.050000190734863,13.079999923706055,13.239999771118164,129524500,11.129420280456543,0.01725,0.0,BBDC3,01-08-2023
13.260000228881836,13.399999618530273,12.170000076293945,12.65999984741211,125414400,10.654294967651367,0.01725,0.0,BBDC3,01-09-2023
12.6899995803833,12.90999984741211,12.210000038146973,12.289999961853027,127982000,10.356440544128418,0.01725,0.0,BBDC3,01-10-2023
12.289999961853027,14.59000015258789,12.270000457763672,14.279999732971191,142108500,12.050039291381836,0.01725,0.0,BBDC3,01-11-2023
14.229999542236328,15.770000457763672,14.119999885559082,15.279999732971191,121126400,12.911751747131348,0.01725,0.0,BBDC3,01-12-2023
15.279999732971191,15.279999732971191,13.600000381469727,13.680000305175781,105583900,11.918487548828125,0.178997,0.0,BBDC3,01-01-2024
13.770000457763672,14.600000381469727,12.09000015258789,12.300000190734863,216954000,10.72843074798584,0.01725,0.0,BBDC3,01-02-2024
12.319999694824219,12.930000305175781,12.140000343322754,12.739999771118164,175202700,11.126180648803711,0.01725,0.0,BBDC3,01-03-2024
12.760000228881836,13.34000015258789,11.9399995803833,12.359999656677246,122872100,10.80935001373291,0.01725,0.0,BBDC3,01-04-2024
12.569999694824219,12.600000381469727,11.40999984741211,11.449999809265137,153463000,10.027278900146484,0.01725,0.0,BBDC3,01-05-2024
11.5,11.640000343322754,10.869999885559082,11.1899995803833,157614300,9.813246726989746,0.01725,0.0,BBDC3,01-06-2024
11.229999542236328,11.720000267028809,11.029999732971191,11.229999542236328,120976800,10.183411598205566,0.01725,0.0,BBDC3,01-07-2024
11.260000228881836,14.329999923706055,11.229999542236328,14.140000343322754,187641900,12.84215259552002,0.447314,0.0,BBDC3,01-08-2024
14.029999732971191,14.5,12.819999694824219,13.09000015258789,111592400,11.906623840332031,0.01725,0.0,BBDC3,01-09-2024
13.0600004196167,13.5600004196167,12.550000190734863,12.739999771118164,138242700,11.6025390625,0.01725,0.0,BBDC3,01-10-2024
12.760000228881836,12.770000457763672,10.90999984741211,11.130000114440918,186087600,10.290946960449219,0.01725,0.0,BBDC3,01-11-2024
11.130000114440918,11.720000267028809,10.420000076293945,10.640000343322754,242864600,9.851459503173828,0.01725,0.0,BBDC3,01-12-2024
10.640000343322754,11.239999771118164,10.199999809265137,11.020000457763672,193780900,10.219351768493652,0.01725,0.0,BBDC3,01-01-2025
11.0,11.319999694824219,10.279999732971191,10.359999656677246,180312300,9.871079444885254,0.01725,0.0,BBDC3,01-02-2025
10.359999656677246,11.930000305175781,10.359999656677246,11.350000381469727,146097600,10.831329345703125,0.359141,0.0,BBDC3,01-03-2025
11.170000076293945,12.289999961853027,10.59000015258789,12.229999542236328,157889800,11.690580368041992,0.01725,0.0,BBDC3,01-04-2025
12.149999618530273,14.170000076293945,11.65999984741211,13.979999542236328,203788000,13.632719039916992,0.01725,0.0,BBDC3,01-05-2025
14.069999694824219,14.550000190734863,13.380000114440918,14.510000228881836,218106600,14.169856071472168,0.01725,0.0,BBDC3,01-06-2025
14.300000190734863,14.479999542236328,13.140000343322754,13.399999618530273,160795200,13.101996421813965,0.179571,0.0,BBDC3,01-07-2025
13.529999732971191,14.510000228881836,13.359999656677246,14.4399995803833,137072600,14.404034614562988,0.01725,0.0,BBDC3,01-08-2025
14.40999984741211,14.899999618530273,13.930000305175781,14.420000076293945,59206700,14.402653694152832,0.01725,0.0,BBDC3,01-09-2025
14.529999732971191,14.710000038146973,14.449999809265137,14.579999923706055,2852600,14.579999923706055,0.01725,0.0,BBDC3,11-09-2025
16.07438087463379,19.42148780822754,15.884297370910645,16.661157608032227,1301938946,12.162036895751953,0.015681,0.0,BBDC4,01-10-2020
16.661157608032227,21.446279525756836,16.661157608032227,20.082643508911133,1429617904,14.67387580871582,0.015681,0.0,BBDC4,01-11-2020
20.48760223388672,23.355371475219727,20.438016891479492,22.429752349853516,955143508,16.40377426147461,0.015681,0.0,BBDC4,01-12-2020
22.429752349853516,23.479337692260742,19.917354583740234,20.446279525756836,1063470694,15.189608573913574,0.343201,0.0,BBDC4,01-01-2021
20.809917449951172,21.942148208618164,18.933883666992188,19.008264541625977,956548076,14.131449699401855,0.015681,0.0,BBDC4,01-02-2021
19.338842391967773,22.710742950439453,17.727272033691406,22.123966217041016,1487394436,16.474409103393555,0.015681,0.0,BBDC4,01-03-2021
22.223140716552734,22.46363639831543,20.710742950439453,21.68181800842285,799251354,16.158950805664062,0.018034,1.1,BBDC4,01-04-2021
21.96363639831543,24.245454788208008,21.03636360168457,24.07272720336914,921698360,17.954063415527344,0.015681,0.0,BBDC4,01-05-2021
24.299999237060547,26.209089279174805,23.336362838745117,23.39090919494629,823723010,17.459020614624023,0.015681,0.0,BBDC4,01-06-2021
23.39090919494629,23.636362075805664,21.600000381469727,22.045454025268555,844790650,16.466310501098633,0.017249,0.0,BBDC4,01-07-2021
22.372726440429688,22.836362838745117,20.381818771362305,21.045454025268555,944514780,16.064159393310547,0.017249,0.0,BBDC4,01-08-2021
21.16363525390625,21.363636016845703,17.409090042114258,18.936363220214844,1201537920,14.465519905090332,0.017249,0.0,BBDC4,01-09-2021
19.009090423583984,19.872726440429688,17.918180465698242,18.09090805053711,960025770,13.831029891967773,0.490007,0.0,BBDC4,01-10-2021
18.399999618530273,19.545454025268555,17.318180084228516,18.100000381469727,1050804810,13.85029125213623,0.017249,0.0,BBDC4,01-11-2021
18.372726440429688,19.77272605895996,17.218181610107422,17.46363639831543,790740060,13.375665664672852,0.017249,0.0,BBDC4,01-12-2021
17.64545440673828,20.909090042114258,17.59090805053711,20.727272033691406,1213891030,16.08770751953125,0.017249,0.0,BBDC4,01-01-2022
20.690908432006836,21.01818084716797,17.954544067382812,18.5,1063621570,14.372828483581543,0.017249,0.0,BBDC4,01-02-2022
18.5,20.66363525390625,17.5,20.200000762939453,1025577080,15.7066011428833,0.017249,0.0,BBDC4,01-03-2022
20.30908966064453,20.399999618530273,17.979999542236328,17.979999542236328,762941570,13.993478775024414,0.216254,1.1,BBDC4,01-04-2022
18.0,20.68000030517578,17.530000686645508,20.5,961571000,15.96852970123291,0.017249,0.0,BBDC4,01-05-2022
20.530000686645508,20.530000686645508,17.1299991607666,17.200000762939453,685944800,13.412145614624023,0.017249,0.0,BBDC4,01-06-2022
17.200000762939453,17.719999313354492,16.18000030517578,17.43000030517578,579302600,13.746783256530762,0.017249,0.0,BBDC4,01-07-2022
17.450000762939453,19.920000076293945,17.280000686645508,18.959999084472656,703264800,14.969858169555664,0.017249,0.0,BBDC4,01-08-2022
18.969999313354492,20.600000381469727,18.65999984741211,19.84000015258789,655447300,15.681768417358398,0.018974,0.0,BBDC4,01-09-2022
20.239999771118164,21.639999389648438,18.75,19.860000610351562,829672800,15.713177680969238,0.018974,0.0,BBDC4,01-10-2022
20.100000381469727,20.559999465942383,14.699999809265137,15.579999923706055,1661415500,12.337888717651367,0.196595,0.0,BBDC4,01-11-2022
15.460000038146973,15.75,13.4399995803833,15.149999618530273,1034316800,12.008779525756836,0.018974,0.0,BBDC4,01-12-2022
14.899999618530273,15.430000305175781,13.489999771118164,14.020000457763672,1554915800,11.126785278320312,0.018974,0.0,BBDC4,01-01-2023
14.020000457763672,14.430000305175781,12.600000381469727,13.079999923706055,1112299800,10.81302261352539,0.018974,0.0,BBDC4,01-02-2023
13.180000305175781,14.15999984741211,12.390000343322754,13.170000076293945,1151125600,10.902470588684082,0.018974,0.0,BBDC4,01-03-2023
13.180000305175781,14.199999809265137,12.779999732971191,13.850000381469727,854091900,11.482177734375,0.018974,0.0,BBDC4,01-04-2023
13.850000381469727,16.5,13.359999656677246,15.510000228881836,1177748400,12.877410888671875,0.018975,0.0,BBDC4,01-05-2023
15.550000190734863,17.5,15.529999732971191,16.450000762939453,747721100,13.676872253417969,0.018975,0.0,BBDC4,01-06-2023
16.600000381469727,17.15999984741211,15.899999618530273,16.65999984741211,611020600,14.035527229309082,0.583406,0.0,BBDC4,01-07-2023
16.579999923706055,17.020000457763672,14.739999771118164,14.949999809265137,888188000,12.609270095825195,0.018975,0.0,BBDC4,01-08-2023
15.050000190734863,15.170000076293945,13.84000015258789,14.300000190734863,622116800,12.0748291015625,0.018975,0.0,BBDC4,01-09-2023
14.319999694824219,14.739999771118164,13.869999885559082,13.989999771118164,674275900,11.828038215637207,0.018975,0.0,BBDC4,01-10-2023
14.0,16.649999618530273,13.960000038146973,16.270000457763672,888561600,13.77423095703125,0.018975,0.0,BBDC4,01-11-2023
16.299999237060547,17.739999771118164,16.049999237060547,17.09000015258789,785826900,14.487919807434082,0.018975,0.0,BBDC4,01-12-2023
17.09000015258789,17.09000015258789,15.220000267028809,15.350000381469727,738258900,13.410063743591309,0.196897,0.0,BBDC4,01-01-2024
15.399999618530273,16.639999389648438,13.180000305175781,13.75,1339883000,12.025895118713379,0.018975,0.0,BBDC4,01-02-2024
13.789999961853027,14.479999542236328,13.579999923706055,14.260000228881836,573127500,12.48741340637207,0.018975,0.0,BBDC4,01-03-2024
14.359999656677246,14.880000114440918,13.470000267028809,14.0,682896900,12.276611328125,0.018975,0.0,BBDC4,01-04-2024
14.319999694824219,14.319999694824219,12.649999618530273,12.670000076293945,768685000,11.125276565551758,0.018975,0.0,BBDC4,01-05-2024
12.720000267028809,13.109999656677246,12.140000343322754,12.380000114440918,820917000,10.885557174682617,0.018975,0.0,BBDC4,01-06-2024
12.430000305175781,12.800000190734863,12.199999809265137,12.430000305175781,613302400,11.28968620300293,0.018975,0.0,BBDC4,01-07-2024
12.460000038146973,15.9399995803833,12.449999809265137,15.640000343322754,1029373900,14.227205276489258,0.492046,0.0,BBDC4,01-08-2024
15.5,16.149999618530273,14.260000228881836,14.699999809265137,704452500,13.392298698425293,0.018975,0.0,BBDC4,01-09-2024
14.619999885559082,15.4399995803833,14.25,14.369999885559082,753241500,13.1076021194458,0.018975,0.0,BBDC4,01-10-2024
14.460000038146973,14.470000267028809,12.319999694824219,12.630000114440918,857922400,11.692475318908691,0.018975,0.0,BBDC4,01-11-2024
12.600000381469727,12.880000114440918,11.359999656677246,11.5600004196167,760820800,10.71631145477295,0.018975,0.0,BBDC4,01-12-2024
11.5600004196167,12.449999809265137,11.0600004196167,12.09000015258789,843651500,11.224861145019531,0.018975,0.0,BBDC4,01-01-2025
12.09000015258789,12.579999923706055,11.210000038146973,11.239999771118164,967317200,10.725848197937012,0.018975,0.0,BBDC4,01-02-2025
11.239999771118164,13.289999961853027,11.239999771118164,12.670000076293945,747270600,12.10947322845459,0.395055,0.0,BBDC4,01-03-2025
12.449999809265137,13.75,11.819999694824219,13.729999542236328,680033900,13.144767761230469,0.018975,0.0,BBDC4,01-04-2025
13.670000076293945,16.350000381469727,12.949999809265137,16.200000762939453,980034700,15.8175630569458,0.018975,0.0,BBDC4,01-05-2025
16.31999969482422,16.950000762939453,15.550000190734863,16.829999923706055,650803700,16.455923080444336,0.018975,0.0,BBDC4,01-06-2025
16.579999923706055,16.8799991607666,15.270000457763672,15.529999732971191,624598600,15.202582359313965,0.197528,0.0,BBDC4,01-07-2025
15.710000038146973,16.93000030517578,15.510000228881836,16.829999923706055,617690600,16.7903995513916,0.018975,0.0,BBDC4,01-08-2025
16.84000015258789,17.459999084472656,16.280000686645508,16.8700008392334,182455500,16.850854873657227,0.018975,0.0,BBDC4,01-09-2025
16.969999313354492,17.209999084472656,16.920000076293945,17.049999237060547,36338300,17.049999237060547,0.018975,0.0,BBDC4,11-09-2025
6.920694828033447,7.898194789886475,6.850315093994141,7.108375072479248,811961970,5.069025993347168,0.0,0.0,ITSA4,01-10-2020
7.108375072479248,8.66455364227295,7.108375072479248,8.273554801940918,1067760972,5.899925708770752,0.0,0.0,ITSA4,01-11-2020
8.406495094299316,9.337074279785156,8.367395401000977,9.17285442352295,606939731,6.54122257232666,0.015571,0.0,ITSA4,01-12-2020
9.17285442352295,9.657693862915039,8.164074897766113,8.297015190124512,702635694,5.980439186096191,0.079142,0.0,ITSA4,01-01-2021
8.437774658203125,8.617633819580078,7.601035118103027,7.780895233154297,868456380,5.6191182136535645,0.016194,0.0,ITSA4,01-02-2021
7.898194789886475,8.28919506072998,7.288235187530518,8.070235252380371,932796955,5.828073024749756,0.015571,0.0,ITSA4,01-03-2021
8.085874557495117,8.156254768371582,7.827815055847168,7.866915225982666,686756402,5.711936950683594,0.012034,0.0,ITSA4,01-04-2021
7.929474830627441,8.578534126281738,7.726154804229736,8.492514610290527,790172319,6.1792120933532715,0.014855,0.0,ITSA4,01-05-2021
8.515974998474121,9.634234428405762,8.50815486907959,8.719293594360352,1000646097,6.354938983917236,0.016591,0.0,ITSA4,01-06-2021
8.719293594360352,9.102474212646484,8.531615257263184,8.734933853149414,619278739,6.378030300140381,0.014326,0.0,ITSA4,01-07-2021
8.89133358001709,9.180673599243164,8.62545394897461,9.03991413116455,796415032,6.60072135925293,0.015571,0.0,ITSA4,01-08-2021
9.03209400177002,9.165034294128418,8.257914543151855,8.711474418640137,1173411673,6.381514549255371,0.029072,0.0,ITSA4,01-09-2021
8.789673805236816,8.977354049682617,7.952935218811035,8.015495300292969,861944611,5.88181209564209,0.015571,0.0,ITSA4,01-10-2021
8.06241512298584,8.398674964904785,7.47591495513916,7.561934947967529,744858354,5.548985958099365,0.120461,0.0,ITSA4,01-11-2021
7.624495029449463,7.890375137329102,7.266729831695557,7.332417964935303,622824078,5.465262413024902,0.018319,1.05,ITSA4,01-12-2021
7.406317234039307,8.424481391906738,7.324206829071045,8.36700439453125,730770237,6.266897678375244,0.018319,0.0,ITSA4,01-01-2022
8.350582122802734,8.777552604675293,7.9810872077941895,8.2274169921875,612814867,6.248126983642578,0.109006,0.0,ITSA4,01-02-2022
8.2274169921875,9.03209400177002,7.734756946563721,8.82681941986084,656468161,6.703328609466553,0.09268,0.0,ITSA4,01-03-2022
8.87608528137207,8.941773414611816,7.554114818572998,7.562325954437256,527566125,5.8030195236206055,0.0,0.0,ITSA4,01-04-2022
7.562325954437256,7.915399074554443,7.1435651779174805,7.8743438720703125,764175933,6.042448997497559,0.0,0.0,ITSA4,01-05-2022
7.866133213043213,7.890766143798828,6.823337078094482,6.847969055175781,495920386,5.2548508644104,0.019235,0.0,ITSA4,01-06-2022
6.806914806365967,7.192831039428711,6.535952091217041,7.086088180541992,437225796,5.450890064239502,0.0,0.0,ITSA4,01-07-2022
7.10250997543335,7.849710941314697,6.938290119171143,7.513060092926025,566301381,5.779333114624023,0.048805,0.0,ITSA4,01-08-2022
7.521271228790283,8.252050399780273,7.357050895690918,7.989297866821289,580372390,6.184365749359131,0.019235,0.0,ITSA4,01-09-2022
8.128885269165039,8.982828140258789,8.112462997436523,8.818608283996582,618813286,6.843841075897217,0.0,0.0,ITSA4,01-10-2022
8.78576374053955,9.015671730041504,7.722439765930176,8.020500183105469,771378203,6.224455833435059,0.046348,1.1,ITSA4,01-11-2022
7.894050121307373,8.002434730529785,6.972776889801025,7.686312198638916,586732876,5.9996562004089355,0.021159,0.0,ITSA4,01-12-2022
7.623086929321289,7.957274913787842,7.334060192108154,7.704376220703125,461079853,6.165712356567383,0.166811,0.0,ITSA4,01-01-2023
7.695343971252441,8.074691772460938,7.306963920593262,7.433413028717041,444088779,5.948862552642822,0.0,0.0,ITSA4,01-02-2023
7.433413028717041,7.550830841064453,6.909552097320557,7.424380779266357,643383739,5.9416351318359375,0.021159,0.0,ITSA4,01-03-2023
7.379220962524414,7.894050121307373,7.234706878662109,7.839858055114746,377097341,6.354910373687744,0.069512,0.0,ITSA4,01-04-2023
7.839858055114746,8.273398399353027,7.505670070648193,7.930179119110107,521285490,6.428123474121094,0.0,0.0,ITSA4,01-05-2023
7.939210891723633,8.986933708190918,7.894050121307373,8.706938743591309,532188383,7.057756423950195,0.021159,0.0,ITSA4,01-06-2023
8.761131286621094,9.113383293151855,8.553393363952637,8.86951732635498,489507809,7.293806552886963,0.102875,0.0,ITSA4,01-07-2023
8.824356079101562,9.05015754699707,8.344671249389648,8.380951881408691,653929172,6.927918434143066,0.046312,0.0,ITSA4,01-08-2023
8.371882438659668,8.598638534545898,7.98185920715332,8.208616256713867,422503018,6.802522659301758,0.021248,0.0,ITSA4,01-09-2023
8.199545860290527,8.308389663696289,7.791382789611816,7.836733818054199,472803148,6.577265739440918,0.105206,0.0,ITSA4,01-10-2023
7.854875087738037,9.333333015441895,7.818593978881836,9.285714149475098,491864414,7.839048385620117,0.046507,1.05,ITSA4,01-11-2023
9.266666412353516,9.90476131439209,9.152379989624023,9.876190185546875,412708275,8.337533950805664,0.022311,0.0,ITSA4,01-12-2023
9.876190185546875,9.876190185546875,9.36190414428711,9.523809432983398,420176400,8.122742652893066,0.075288,0.0,ITSA4,01-01-2024
9.523809432983398,10.419047355651855,9.35237979888916,9.80952262878418,456439305,8.366421699523926,0.284937,0.0,ITSA4,01-02-2024
9.80952262878418,10.276189804077148,9.723809242248535,10.0,343635915,8.773042678833008,0.022311,0.0,ITSA4,01-03-2024
10.0,10.047618865966797,8.980952262878418,9.104761123657227,418767930,8.058939933776855,0.066375,0.0,ITSA4,01-04-2024
9.104761123657227,9.876190185546875,9.104761123657227,9.266666412353516,526937565,8.202247619628906,0.0,0.0,ITSA4,01-05-2024
9.276189804077148,9.523809432983398,9.05714225769043,9.35237979888916,482985930,8.278116226196289,0.022311,0.0,ITSA4,01-06-2024
9.333333015441895,9.923809051513672,9.257142066955566,9.685713768005371,446135025,8.677247047424316,0.089701,0.0,ITSA4,01-07-2024
9.685713768005371,10.638094902038574,9.180952072143555,10.438095092773438,563047695,9.351292610168457,0.0,0.0,ITSA4,01-08-2024
10.457141876220703,10.771428108215332,10.314285278320312,10.54285717010498,556372005,9.445146560668945,0.022311,0.0,ITSA4,01-09-2024
10.561903953552246,10.600000381469727,9.923809051513672,10.104761123657227,491712165,9.111468315124512,0.045893,0.0,ITSA4,01-10-2024
10.123808860778809,10.580951690673828,9.123808860778809,9.285714149475098,522894330,8.372933387756348,0.0,0.0,ITSA4,01-11-2024
9.276189804077148,9.680000305175781,8.6899995803833,8.829999923706055,669653940,7.9620161056518555,0.022311,1.05,ITSA4,01-12-2024
8.829999923706055,9.640000343322754,8.520000457763672,9.529999732971191,570037900,8.666341781616211,0.057846,0.0,ITSA4,01-01-2025
9.449999809265137,9.946242332458496,8.779999732971191,8.789999961853027,622536859,7.993403434753418,0.60149,0.0,ITSA4,01-02-2025
8.789999961853027,9.850000381469727,8.779999732971191,9.449999809265137,702080700,9.152689933776855,0.047059,0.0,ITSA4,01-03-2025
9.460000038146973,10.739999771118164,9.15999984741211,10.699999809265137,648752800,10.419143676757812,0.0,0.0,ITSA4,01-04-2025
10.699999809265137,11.430000305175781,10.359999656677246,11.069999694824219,701660800,10.779431343078613,0.0,0.0,ITSA4,01-05-2025
11.119999885559082,11.149999618530273,10.569999694824219,10.949999809265137,519126700,10.662581443786621,0.02353,0.0,ITSA4,01-06-2025
10.970000267028809,11.149999618530273,10.15999984741211,10.350000381469727,458551300,10.155319213867188,0.0591,0.0,ITSA4,01-07-2025
10.449999809265137,11.359999656677246,10.239999771118164,11.220000267028809,498056900,11.008954048156738,0.1859,0.0,ITSA4,01-08-2025
11.229999542236328,11.359999656677246,10.880000114440918,11.079999923706055,139800900,11.056763648986816,0.02353,0.0,ITSA4,01-09-2025
11.100000381469727,11.329999923706055,11.079999923706055,11.15999984741211,12290200,11.15999984741211,0.0,0.0,ITSA4,11-09-2025
20.5,23.909090042114258,20.16363525390625,21.3454532623291,847419320,16.36936378479004,0.013636,0.0,ITUB4,01-10-2020
21.3454532623291,27.436363220214844,21.3454532623291,25.96363639831543,1070420450,19.92422103881836,0.013636,0.0,ITUB4,01-11-2020
26.409090042114258,29.4818172454834,26.30908966064453,28.754545211791992,644830120,22.080039978027344,0.013636,0.0,ITUB4,01-12-2020
28.754545211791992,30.399999618530273,25.327272415161133,25.763635635375977,784930850,19.833982467651367,0.058145,0.0,ITUB4,01-01-2021
26.363636016845703,26.745454788208008,23.190908432006836,23.227272033691406,906687870,17.920576095581055,0.013636,0.0,ITUB4,01-02-2021
23.545454025268555,26.10909080505371,21.745454788208008,25.42727279663086,1050827140,19.739885330200195,0.0456,0.0,ITUB4,01-03-2021
25.57272720336914,25.77272605895996,24.09090805053711,25.027271270751953,606875940,19.4764347076416,0.013636,0.0,ITUB4,01-04-2021
25.18181800842285,27.209089279174805,24.10909080505371,26.85454559326172,788950690,20.95333480834961,0.133625,0.0,ITUB4,01-05-2021
27.12727165222168,31.218181610107422,27.063636779785156,27.09090805053711,966310840,21.184463500976562,0.013636,0.0,ITUB4,01-06-2021
27.081817626953125,28.381818771362305,26.009090423583984,27.545454025268555,678972910,21.550853729248047,0.046036,0.0,ITUB4,01-07-2021
28.0,28.64545440673828,26.545454025268555,28.12727165222168,846220980,22.017135620117188,0.013636,0.0,ITUB4,01-08-2021
28.23636245727539,28.754545211791992,24.418180465698242,26.299999237060547,958562000,20.666717529296875,0.051345,0.0,ITUB4,01-09-2021
26.472726821899414,27.154544830322266,20.827272415161133,21.190908432006836,983744410,16.660036087036133,0.013636,0.0,ITUB4,01-10-2021
21.55454444885254,22.60909080505371,19.89090919494629,20.3454532623291,941611990,16.003650665283203,0.044309,0.0,ITUB4,01-11-2021
20.509090423583984,21.60909080505371,19.009090423583984,19.045454025268555,646023620,15.172589302062988,0.013636,0.0,ITUB4,01-12-2021
19.245454788208008,23.190908432006836,19.172727584838867,23.027271270751953,886135250,18.35918426513672,0.013636,0.0,ITUB4,01-01-2022
22.990909576416016,24.545454025268555,22.12727165222168,23.154544830322266,918450720,18.476215362548828,0.013636,0.0,ITUB4,01-02-2022
23.154544830322266,25.527271270751953,21.62727165222168,24.9818172454834,934867450,19.958879470825195,0.0944,0.0,ITUB4,01-03-2022
25.18181800842285,25.3454532623291,21.700000762939453,21.700000762939453,656347560,17.348941802978516,0.013636,0.0,ITUB4,01-04-2022
21.700000762939453,24.03636360168457,20.818180084228516,23.781818389892578,931565250,19.025545120239258,0.013636,0.0,ITUB4,01-05-2022
23.899999618530273,23.92727279663086,20.4818172454834,20.60909080505371,702451090,16.499553680419922,0.016045,0.0,ITUB4,01-06-2022
20.290908813476562,21.799999237060547,19.672727584838867,21.472726821899414,630411980,17.202579498291016,0.240501,0.0,ITUB4,01-07-2022
21.68181800842285,25.01818084716797,21.12727165222168,23.46363639831543,858843700,18.81222152709961,0.016045,0.0,ITUB4,01-08-2022
23.690908432006836,26.363636016845703,23.218181610107422,25.509090423583984,870147410,20.700138092041016,0.016045,0.0,ITUB4,01-09-2022
26.172727584838867,28.436363220214844,25.77272605895996,27.636362075805664,988468580,22.441722869873047,0.016045,0.0,ITUB4,01-10-2022
28.18181800842285,28.445453643798828,22.654544830322266,23.636362075805664,1193148550,19.205657958984375,0.012418,0.0,ITUB4,01-11-2022
23.281818389892578,24.227272033691406,20.563636779785156,22.727272033691406,969935340,18.477706909179688,0.016045,0.0,ITUB4,01-12-2022
22.209089279174805,24.254545211791992,21.66363525390625,23.027271270751953,797352160,19.10512924194336,0.016045,0.0,ITUB4,01-01-2023
22.899999618530273,24.68181800842285,22.05454444885254,23.118181228637695,726858110,19.194107055664062,0.016045,0.0,ITUB4,01-02-2023
