open,high,low,close,volume,adjclose,dividends,splits,Ativo,Data,Tipo
31.1200008392334,32.939998626708984,29.440000534057617,30.3799991607666,116905500.0,23.839269638061523,1.607637,,BBSE3,01-08-2023,Ação
30.559999465942383,32.220001220703125,30.5,31.209999084472656,91062200.0,25.76341438293457,0.0,,BBSE3,01-09-2023,Ação
31.25,32.619998931884766,30.530000686645508,30.76000022888184,86068800.0,25.39194869995117,0.0,,BBSE3,01-10-2023,Ação
30.76000022888184,32.380001068115234,30.709999084472656,31.299999237060547,106859300.0,25.83770751953125,0.0,,BBSE3,01-11-2023,Ação
31.239999771118164,33.650001525878906,30.1299991607666,33.650001525878906,118526600.0,27.777603149414062,0.0,,BBSE3,01-12-2023,Ação
33.650001525878906,34.97999954223633,32.97999954223633,34.25,94614800.0,28.27289390563965,0.0,,BBSE3,01-01-2024,Ação
34.2599983215332,36.09000015258789,32.099998474121094,33.34000015258789,107614500.0,27.52170181274414,1.261289,,BBSE3,01-02-2024,Ação
33.349998474121094,33.849998474121094,31.8700008392334,32.52000045776367,91331500.0,27.86346435546875,0.0,,BBSE3,01-03-2024,Ação
32.58000183105469,33.540000915527344,31.950000762939453,32.20000076293945,104216100.0,27.589284896850582,0.0,,BBSE3,01-04-2024,Ação
32.20000076293945,34.529998779296875,32.11000061035156,32.29999923706055,104411100.0,27.67496681213379,0.0,,BBSE3,01-05-2024,Ação
32.220001220703125,33.79999923706055,31.899999618530277,32.93000030517578,87353400.0,28.214757919311523,0.0,,BBSE3,01-06-2024,Ação
32.97999954223633,35.18000030517578,32.61000061035156,35.16999816894531,84174200.0,30.13401222229004,0.0,,BBSE3,01-07-2024,Ação
35.279998779296875,37.650001525878906,33.470001220703125,36.72999954223633,117076900.0,31.47063636779785,1.390909,,BBSE3,01-08-2024,Ação
36.869998931884766,37.58000183105469,34.849998474121094,35.5,82456000.0,31.595252990722656,0.0,,BBSE3,01-09-2024,Ação
35.630001068115234,36.220001220703125,33.630001068115234,34.27000045776367,101268400.0,30.50054359436035,0.0,,BBSE3,01-10-2024,Ação
34.54999923706055,35.31999969482422,33.2599983215332,33.529998779296875,82529500.0,29.841938018798828,0.0,,BBSE3,01-11-2024,Ação
33.52000045776367,37.75,33.369998931884766,36.18000030517578,108573400.0,32.20045852661133,0.0,,BBSE3,01-12-2024,Ação
36.18000030517578,39.27999877929688,35.720001220703125,38.540000915527344,99693000.0,34.30087661743164,0.0,,BBSE3,01-01-2025,Ação
38.540000915527344,40.22999954223633,36.619998931884766,37.84000015258789,129280900.0,33.67787170410156,2.320161,,BBSE3,01-02-2025,Ação
37.84000015258789,40.70000076293945,37.810001373291016,40.29999923706055,87060900.0,38.084075927734375,0.0,,BBSE3,01-03-2025,Ação
40.29999923706055,42.77000045776367,38.97999954223633,42.77000045776367,93438100.0,40.41826248168945,0.0,,BBSE3,01-04-2025,Ação
42.77000045776367,42.77000045776367,37.310001373291016,37.5099983215332,121826000.0,35.44748306274414,0.0,,BBSE3,01-05-2025,Ação
37.68000030517578,37.79999923706055,34.7599983215332,35.79999923706055,113209500.0,33.831512451171875,0.0,,BBSE3,01-06-2025,Ação
36.47999954223633,36.93999862670898,33.36000061035156,33.70000076293945,127805600.0,31.846982955932617,0.0,,BBSE3,01-07-2025,Ação
33.939998626708984,35.58000183105469,31.530000686645508,32.81999969482422,145388200.0,31.015369415283203,1.942095,,BBSE3,01-08-2025,Ação
32.939998626708984,33.04999923706055,31.850000381469727,32.439998626708984,56474300.0,32.439998626708984,0.0,,BBSE3,01-09-2025,Ação
32.45000076293945,32.619998931884766,32.20000076293945,32.369998931884766,2982600.0,32.369998931884766,0.0,,BBSE3,11-09-2025,Ação
59.52999877929688,63.88999938964844,58.02000045776367,60.54999923706055,487801100.0,36.82697296142578,2.40751,,VALE3,01-10-2020,Ação
60.54999923706055,79.36000061035156,60.54999923706055,78.0,747752000.0,47.44020080566406,0.0,,VALE3,01-11-2020,Ação
79.83000183105469,88.58000183105469,77.30999755859375,87.44999694824219,604783000.0,53.187767028808594,0.0,,VALE3,01-12-2020,Ação
87.44999694824219,103.3499984741211,87.44999694824219,87.94999694824219,647863400.0,53.49186706542969,0.0,,VALE3,01-01-2021,Ação
90.01000213623047,98.9499969482422,87.51000213623047,94.5199966430664,550703700.0,57.487789154052734,0.0,,VALE3,01-02-2021,Ação
96.0,104.0,90.61000061035156,97.97000122070312,673728000.0,59.58610534667969,4.261646,,VALE3,01-03-2021,Ação
98.5,112.9499969482422,96.12999725341795,109.0199966430664,455038400.0,69.29391479492188,0.0,,VALE3,01-04-2021,Ação
109.6999969482422,120.4499969482422,106.02999877929688,114.77999877929688,589702400.0,72.95502471923828,0.0,,VALE3,01-05-2021,Ação
117.0,118.0,104.9000015258789,113.25,536206400.0,71.98253631591797,2.18967,,VALE3,01-06-2021,Ação
113.41000366210938,117.5999984741211,108.76000213623048,108.76000213623048,423025900.0,70.49381256103516,0.0,,VALE3,01-07-2021,Ação
110.9000015258789,113.25,96.16000366210938,98.68000030517578,518553500.0,63.96037292480469,0.0,,VALE3,01-08-2021,Ação
97.36000061035156,100.87999725341795,74.55999755859375,76.23999786376953,730880200.0,49.41566848754883,8.197239,,VALE3,01-09-2021,Ação
76.75,83.0999984741211,71.0199966430664,71.61000061035156,528807200.0,51.236122131347656,0.0,,VALE3,01-10-2021,Ação
72.0,72.86000061035156,61.84999847412109,69.94999694824219,604991100.0,50.04840850830078,0.0,,VALE3,01-11-2021,Ação
71.30000305175781,80.66999816894531,69.97000122070312,78.75,494826400.0,56.344703674316406,0.0,,VALE3,01-12-2021,Ação
79.0,89.0,76.9000015258789,80.87000274658203,517965900.0,57.86154556274414,0.0,,VALE3,01-01-2022,Ação
81.5,94.4800033569336,81.37000274658203,92.27999877929688,527069700.0,66.0252685546875,0.0,,VALE3,01-02-2022,Ação
92.27999877929688,107.11000061035156,87.27999877929688,95.5999984741211,748437300.0,68.40068054199219,3.719256,,VALE3,01-03-2022,Ação
96.77999877929688,98.25,77.54000091552734,83.29000091552734,563584000.0,61.88411712646485,0.0,,VALE3,01-04-2022,Ação
83.16000366210938,87.43000030517578,74.87000274658203,86.20999908447266,650035900.0,64.05366516113281,0.0,,VALE3,01-05-2022,Ação
86.19000244140625,90.88999938964844,72.43000030517578,76.55999755859375,583178600.0,56.88375473022461,0.0,,VALE3,01-06-2022,Ação
75.5199966430664,78.22000122070312,66.18000030517578,69.75,608321400.0,51.82395553588867,0.0,,VALE3,01-07-2022,Ação
68.94000244140625,73.6500015258789,64.4000015258789,64.5,748138300.0,47.9232292175293,3.572057,,VALE3,01-08-2022,Ação
63.97999954223633,72.9000015258789,61.900001525878906,72.04000091552734,758090000.0,56.2996711730957,0.0,,VALE3,01-09-2022,Ação
73.23999786376953,79.44000244140625,65.5199966430664,67.12999725341797,829629000.0,52.46246719360352,0.0,,VALE3,01-10-2022,Ação
69.44999694824219,86.62000274658203,66.58000183105469,85.70999908447266,759204900.0,66.98284912109375,0.0,,VALE3,01-11-2022,Ação
86.41999816894531,90.20999908447266,83.86000061035156,88.87999725341797,620397900.0,69.4602279663086,0.292013,,VALE3,01-12-2022,Ação
88.68000030517578,98.29000091552734,87.94999694824219,94.51000213623048,482054400.0,74.11148071289062,0.0,,VALE3,01-01-2023,Ação
95.1999969482422,95.1999969482422,83.6500015258789,85.31999969482422,384190600.0,66.90499114990234,0.0,,VALE3,01-02-2023,Ação
87.7699966430664,90.3000030517578,78.02999877929688,80.29000091552734,514656200.0,62.96063995361328,1.827646,,VALE3,01-03-2023,Ação
79.80000305175781,82.94999694824219,69.18000030517578,72.4000015258789,449556400.0,58.0203857421875,0.0,,VALE3,01-04-2023,Ação
72.4000015258789,72.4000015258789,63.5099983215332,63.810001373291016,695091700.0,51.136474609375,0.0,,VALE3,01-05-2023,Ação
64.94000244140625,70.19999694824219,64.1500015258789,64.22000122070312,654623500.0,51.46504974365234,0.0,,VALE3,01-06-2023,Ação
64.70999908447266,72.66000366210938,64.30999755859375,69.16000366210938,552314100.0,55.42389297485352,0.0,,VALE3,01-07-2023,Ação
68.7699966430664,68.80999755859375,61.0,65.08000183105469,643578300.0,52.154239654541016,1.918472,,VALE3,01-08-2023,Ação
66.69000244140625,71.2300033569336,65.30999755859375,67.58000183105469,536765700.0,55.79156875610352,0.0,,VALE3,01-09-2023,Ação
67.58000183105469,69.23999786376953,62.0,69.0,482564500.0,56.96387100219727,0.0,,VALE3,01-10-2023,Ação
69.26000213623047,78.55000305175781,69.23999786376953,73.8499984741211,518208300.0,60.96784973144531,2.331662,,VALE3,01-11-2023,Ação
74.7300033569336,78.19999694824219,71.76000213623047,77.19999694824219,376472700.0,65.69998168945312,0.0,,VALE3,01-12-2023,Ação
77.19999694824219,78.18000030517578,67.11000061035156,67.76000213623047,603063000.0,57.66620635986328,0.0,,VALE3,01-01-2024,Ação
67.87000274658203,69.06999969482422,65.04000091552734,66.98999786376953,498725100.0,57.01090621948242,0.0,,VALE3,01-02-2024,Ação
66.88999938964844,67.66000366210938,59.36000061035156,60.83000183105469,524953300.0,51.76852416992188,2.738548,,VALE3,01-03-2024,Ação
61.59999847412109,64.08999633789062,59.61000061035156,63.290000915527344,523043100.0,56.27141952514648,0.0,,VALE3,01-04-2024,Ação
63.70000076293945,67.0999984741211,62.790000915527344,63.20000076293945,384013300.0,56.19141006469727,0.0,,VALE3,01-05-2024,Ação
62.84000015258789,62.84999847412109,59.709999084472656,62.220001220703125,351222700.0,55.32008361816406,0.0,,VALE3,01-06-2024,Ação
62.709999084472656,64.83999633789062,60.0,61.630001068115234,499968000.0,54.795509338378906,0.0,,VALE3,01-07-2024,Ação
61.84999847412109,61.869998931884766,55.47999954223633,59.58000183105469,591104600.0,52.97284698486328,2.093798,,VALE3,01-08-2024,Ação
58.81999969482422,65.31999969482422,55.93000030517578,63.5099983215332,482522300.0,58.52980041503906,0.0,,VALE3,01-09-2024,Ação
63.5,65.3499984741211,59.150001525878906,62.060001373291016,507422200.0,57.19350814819336,0.0,,VALE3,01-10-2024,Ação
62.13999938964844,63.9900016784668,56.84000015258789,58.77999877929688,408087800.0,54.17070770263672,0.0,,VALE3,01-11-2024,Ação
58.84999847412109,60.18999862670898,53.33000183105469,54.54999923706055,453823300.0,50.27241516113281,0.520531,,VALE3,01-12-2024,Ação
54.54999923706055,55.59999847412109,50.869998931884766,54.16999816894531,767502800.0,50.3677864074707,0.0,,VALE3,01-01-2025,Ação
53.72999954223633,58.56999969482422,53.33000183105469,55.150001525878906,589498500.0,51.27900314331055,0.0,,VALE3,01-02-2025,Ação
55.150001525878906,58.45000076293945,53.150001525878906,56.70000076293945,417889500.0,52.720211029052734,2.141847,,VALE3,01-03-2025,Ação
57.09999847412109,57.93000030517578,48.77000045776367,52.86000061035156,510393200.0,51.06801223754883,0.0,,VALE3,01-04-2025,Ação
53.2599983215332,55.68999862670898,52.04999923706055,52.09999847412109,333756800.0,50.33377456665039,0.0,,VALE3,01-05-2025,Ação
52.58000183105469,54.04999923706055,49.720001220703125,52.650001525878906,433967100.0,50.86513137817383,0.0,,VALE3,01-06-2025,Ação
52.59999847412109,57.970001220703125,52.369998931884766,53.459999084472656,569244400.0,51.64767074584961,0.0,,VALE3,01-07-2025,Ação
54.2400016784668,56.18999862670898,52.86000061035156,55.560001373291016,430794200.0,53.67647933959961,1.895387,,VALE3,01-08-2025,Ação
55.13999938964844,57.52000045776367,54.810001373291016,56.58000183105469,99098700.0,56.58000183105469,0.0,,VALE3,01-09-2025,Ação
56.45000076293945,57.27000045776367,56.310001373291016,56.9900016784668,10170200.0,56.9900016784668,0.0,,VALE3,11-09-2025,Ação
19.63999938964844,21.13999938964844,17.739999771118164,18.940000534057617,1454040900.0,5.610852241516113,0.0,,PETR4,01-10-2020,Ação
18.940000534057617,26.670000076293945,18.940000534057617,24.899999618530277,1677914300.0,7.376463413238525,0.0,,PETR4,01-11-2020,Ação
25.399999618530277,28.520000457763672,25.290000915527344,28.34000015258789,1130782800.0,8.395543098449707,0.0,,PETR4,01-12-2020,Ação
28.34000015258789,31.76000022888184,26.530000686645508,26.690000534057617,1280972200.0,7.906741142272949,0.0,,PETR4,01-01-2021,Ação
27.26000022888184,30.920000076293945,21.399999618530277,22.239999771118164,2315976900.0,6.588454723358154,0.0,,PETR4,01-02-2021,Ação
22.799999237060547,24.229999542236328,20.479999542236328,24.100000381469727,2074682300.0,7.139470100402832,0.0,,PETR4,01-03-2021,Ação
24.290000915527344,24.88999938964844,22.770000457763672,23.6200008392334,1304622900.0,6.997272491455078,0.792834,,PETR4,01-04-2021,Ação
23.799999237060547,27.200000762939453,22.8799991607666,26.8700008392334,1592590200.0,8.227964401245117,0.0,,PETR4,01-05-2021,Ação
27.399999618530277,29.790000915527344,27.01000022888184,29.43000030517578,1447669000.0,9.011873245239258,0.0,,PETR4,01-06-2021,Ação
29.739999771118164,29.8799991607666,25.86000061035156,26.90999984741211,1223787100.0,8.240212440490723,0.0,,PETR4,01-07-2021,Ação
27.200000762939453,29.61000061035156,25.790000915527344,27.190000534057617,1848940900.0,8.32595443725586,1.609911,,PETR4,01-08-2021,Ação
27.31999969482422,27.88999938964844,23.790000915527344,27.229999542236328,1595055700.0,8.834826469421387,0.0,,PETR4,01-09-2021,Ação
27.1200008392334,30.21999931335449,25.770000457763672,27.149999618530277,1753099400.0,8.808869361877441,0.0,,PETR4,01-10-2021,Ação
27.709999084472656,29.81999969482422,25.71999931335449,29.43000030517578,1664007300.0,9.548620223999023,0.0,,PETR4,01-11-2021,Ação
29.84000015258789,30.670000076293945,26.200000762939453,28.5,1444452500.0,9.24687957763672,3.250487,,PETR4,01-12-2021,Ação
28.540000915527344,34.63999938964844,27.71999931335449,32.349998474121094,1541898600.0,11.790812492370604,0.0,,PETR4,01-01-2022,Ação
32.349998474121094,35.290000915527344,31.26000022888184,34.0,1238599400.0,12.39219856262207,0.0,,PETR4,01-02-2022,Ação
34.0,35.290000915527344,29.5,33.45000076293945,1787988700.0,12.19173526763916,0.0,,PETR4,01-03-2022,Ação
33.54999923706055,34.79999923706055,29.540000915527344,30.280000686645508,1298805900.0,11.036348342895508,2.970249,,PETR4,01-04-2022,Ação
30.170000076293945,36.310001373291016,29.1200008392334,30.059999465942383,2010479700.0,11.98599624633789,3.71549,,PETR4,01-05-2022,Ação
29.899999618530277,31.299999237060547,25.90999984741211,27.93000030517578,1452733100.0,12.410472869873049,0.0,,PETR4,01-06-2022,Ação
28.07999992370605,34.65999984741211,26.90999984741211,34.150001525878906,1304287600.0,15.17428207397461,0.0,,PETR4,01-07-2022,Ação
34.0,37.86000061035156,29.07999992370605,33.22999954223633,2035727200.0,14.765484809875488,6.732003,,PETR4,01-08-2022,Ação
33.36000061035156,34.56999969482422,28.57999992370605,29.799999237060547,1642190500.0,16.26128387451172,0.0,,PETR4,01-09-2022,Ação
31.90999984741211,38.38999938964844,29.15999984741211,29.809999465942383,2239291800.0,16.266740798950195,0.0,,PETR4,01-10-2022,Ação
30.56999969482422,30.899999618530277,22.299999237060547,26.65999984741211,2271197400.0,14.547846794128418,1.748708,,PETR4,01-11-2022,Ação
26.57999992370605,26.790000915527344,20.770000457763672,24.5,1753508800.0,14.303156852722168,0.0,,PETR4,01-12-2022,Ação
23.540000915527344,27.600000381469727,21.82999992370605,26.06999969482422,1485512700.0,15.219727516174316,0.0,,PETR4,01-01-2023,Ação
26.06999969482422,27.059999465942383,24.420000076293945,25.239999771118164,1124794800.0,14.735172271728516,0.0,,PETR4,01-02-2023,Ação
25.309999465942383,26.229999542236328,22.479999542236328,23.450000762939453,1492304700.0,13.69016456604004,0.0,,PETR4,01-03-2023,Ação
24.09000015258789,27.6200008392334,23.149999618530277,23.700000762939453,1137044600.0,13.8361177444458,2.930163,,PETR4,01-04-2023,Ação
23.700000762939453,27.030000686645508,22.420000076293945,26.1200008392334,1441438400.0,17.177364349365234,0.0,,PETR4,01-05-2023,Ação
26.299999237060547,32.0,26.15999984741211,29.530000686645508,1466708000.0,19.419893264770508,1.893576,,PETR4,01-06-2023,Ação
29.71999931335449,31.21999931335449,27.950000762939453,31.11000061035156,971702000.0,21.79869842529297,0.0,,PETR4,01-07-2023,Ação
31.09000015258789,32.790000915527344,29.71999931335449,31.940000534057617,1232223100.0,22.380273818969727,1.149304,,PETR4,01-08-2023,Ação
32.209999084472656,34.709999084472656,31.959999084472656,34.63999938964844,892997400.0,25.197376251220703,0.0,,PETR4,01-09-2023,Ação
34.54999923706055,38.86000061035156,32.290000915527344,34.7400016784668,1183724900.0,25.270118713378903,0.0,,PETR4,01-10-2023,Ação
35.02000045776367,37.220001220703125,33.90999984741211,35.90999984741211,994520000.0,26.12118530273437,1.371248,,PETR4,01-11-2023,Ação
35.720001220703125,37.43000030517578,33.040000915527344,37.2400016784668,753744800.0,28.15027236938477,0.0,,PETR4,01-12-2023,Ação
37.2400016784668,41.2400016784668,37.22999954223633,40.7599983215332,719797700.0,30.811092376708984,0.0,,PETR4,01-01-2024,Ação
40.77999877929688,42.93999862670898,39.83000183105469,40.13999938964844,716697000.0,30.342426300048828,0.0,,PETR4,01-02-2024,Ação
40.34999847412109,40.93999862670898,35.099998474121094,37.36000061035156,1066009700.0,28.240982055664062,0.0,,PETR4,01-03-2024,Ação
37.5,42.47999954223633,37.16999816894531,42.02000045776367,1060361700.0,31.7635440826416,1.150024,,PETR4,01-04-2024,Ação
42.25,42.380001068115234,36.40999984741211,38.790000915527344,879143100.0,30.143001556396484,1.776022,,PETR4,01-05-2024,Ação
38.83000183105469,38.93000030517578,34.150001525878906,38.04999923706055,692920200.0,30.86766815185547,1.043242,,PETR4,01-06-2024,Ação
38.310001373291016,39.09999847412109,36.38999938964844,37.40999984741211,641938100.0,31.2131290435791,0.0,,PETR4,01-07-2024,Ação
37.75,39.86000061035156,34.599998474121094,39.369998931884766,882985200.0,32.84845733642578,1.0532,,PETR4,01-08-2024,Ação
39.33000183105469,39.400001525878906,35.91999816894531,36.0099983215332,670650700.0,30.900102615356445,0.0,,PETR4,01-09-2024,Ação
36.0099983215332,38.380001068115234,35.34000015258789,35.90999984741211,650632500.0,30.81429672241211,0.0,,PETR4,01-10-2024,Ação
36.20000076293945,39.86000061035156,35.029998779296875,38.900001525878906,686521000.0,33.380008697509766,0.0,,PETR4,01-11-2024,Ação
38.900001525878906,40.7599983215332,35.599998474121094,36.18999862670898,635866200.0,31.054561614990234,1.551743,,PETR4,01-12-2024,Ação
36.18999862670898,38.369998931884766,36.060001373291016,37.68999862670898,588366600.0,34.912471771240234,1.356891,,PETR4,01-01-2025,Ação
37.7599983215332,38.65999984741211,35.47999954223633,35.93000030517578,674268300.0,33.282169342041016,0.0,,PETR4,01-02-2025,Ação
35.93000030517578,37.970001220703125,33.90999984741211,37.15999984741211,596507300.0,34.42152786254883,0.0,,PETR4,01-03-2025,Ação
37.29999923706055,37.970001220703125,29.959999084472656,29.989999771118164,1156914000.0,27.7799129486084,0.74813,,PETR4,01-04-2025,Ação
30.200000762939453,32.40999984741211,29.65999984741211,30.899999618530277,780411100.0,29.3306941986084,0.0,,PETR4,01-05-2025,Ação
31.63999938964844,33.34000015258789,28.86000061035156,31.3799991607666,879136800.0,29.786317825317383,0.909166,,PETR4,01-06-2025,Ação
31.450000762939453,32.83000183105469,30.600000381469727,32.63999938964844,552123600.0,31.91594696044922,0.0,,PETR4,01-07-2025,Ação
32.79999923706055,32.939998626708984,29.739999771118164,31.100000381469727,704477200.0,30.41010856628418,0.671924,,PETR4,01-08-2025,Ação
31.200000762939453,31.540000915527344,30.190000534057617,31.51000022888184,215826600.0,31.51000022888184,0.0,,PETR4,01-09-2025,Ação
31.299999237060547,31.479999542236328,31.270000457763672,31.290000915527344,11098600.0,31.290000915527344,0.0,,PETR4,11-09-2025,Ação
28.059999465942383,28.989999771118164,27.82999992370605,28.149999618530277,50785600.0,16.94354820251465,0.0,,TAEE11,01-10-2020,Ação
28.149999618530277,33.650001525878906,28.149999618530277,33.04999923706055,57069300.0,19.892868041992188,1.361941,,TAEE11,01-11-2020,Ação
33.220001220703125,34.369998931884766,32.029998779296875,33.400001525878906,31919600.0,20.959739685058597,0.157381,,TAEE11,01-12-2020,Ação
33.400001525878906,34.06999969482422,32.040000915527344,32.54999923706055,29346100.0,20.522401809692383,0.0,,TAEE11,01-01-2021,Ação
32.310001373291016,33.70000076293945,30.649999618530277,30.76000022888184,28377400.0,19.393829345703125,0.0,,TAEE11,01-02-2021,Ação
30.93000030517578,39.61000061035156,29.81999969482422,38.91999816894531,65988000.0,24.53861427307129,0.0,,TAEE11,01-03-2021,Ação
39.04999923706055,41.83000183105469,37.650001525878906,41.79999923706055,41173400.0,26.35442352294922,0.0,,TAEE11,01-04-2021,Ação
42.540000915527344,42.68000030517578,37.20000076293945,38.7400016784668,46283000.0,24.425128936767575,1.631192,,TAEE11,01-05-2021,Ação
38.72999954223633,40.970001220703125,36.709999084472656,36.900001525878906,32808500.0,25.03350257873535,1.354363,,TAEE11,01-06-2021,Ação
37.0,39.0,36.40999984741211,38.02999877929688,30712600.0,25.80010986328125,0.0,,TAEE11,01-07-2021,Ação
38.209999084472656,40.4900016784668,37.5,37.90999984741211,47804600.0,25.718706130981445,0.0,,TAEE11,01-08-2021,Ação
38.04999923706055,38.77000045776367,35.459999084472656,35.84000015258789,48548000.0,24.314382553100582,0.0,,TAEE11,01-09-2021,Ação
36.20000076293945,38.13999938964844,35.06999969482422,36.65999984741211,51004500.0,24.870685577392575,0.0,,TAEE11,01-10-2021,Ação
37.0,37.970001220703125,35.0099983215332,36.060001373291016,38456800.0,24.46364021301269,0.0,,TAEE11,01-11-2021,Ação
36.08000183105469,38.560001373291016,35.349998474121094,36.290000915527344,33153400.0,24.619672775268555,1.518146,,TAEE11,01-12-2021,Ação
36.369998931884766,38.560001373291016,35.939998626708984,38.27999877929688,39454500.0,27.05070686340332,0.0,,TAEE11,01-01-2022,Ação
38.09999847412109,40.0,37.2599983215332,39.36000061035156,36151600.0,27.813899993896484,0.0,,TAEE11,01-02-2022,Ação
39.36000061035156,44.93999862670898,39.34000015258789,44.13999938964844,56997600.0,31.191699981689453,0.0,,TAEE11,01-03-2022,Ação
44.2400016784668,46.06999969482422,43.66999816894531,44.290000915527344,37171200.0,31.29770278930664,0.0,,TAEE11,01-04-2022,Ação
43.97999954223633,45.470001220703125,39.790000915527344,40.380001068115234,53854000.0,28.534683227539062,1.896324,,TAEE11,01-05-2022,Ação
40.209999084472656,41.900001525878906,38.16999816894531,38.619998931884766,45005800.0,28.49134635925293,0.0,,TAEE11,01-06-2022,Ação
38.630001068115234,41.0,38.09000015258789,40.459999084472656,35495300.0,29.848773956298828,0.0,,TAEE11,01-07-2022,Ação
40.459999084472656,44.0,40.15999984741211,41.68000030517578,43606800.0,30.74881362915039,1.470929,,TAEE11,01-08-2022,Ação
42.0,42.720001220703125,38.459999084472656,38.95000076293945,37616300.0,29.743331909179688,0.0,,TAEE11,01-09-2022,Ação
38.95000076293945,40.79999923706055,38.540000915527344,40.18999862670898,44957000.0,30.690235137939453,0.0,,TAEE11,01-10-2022,Ação
