ATIVO,VALOR,DATA COM,DATA PAGAMENTO,TIPO,DY
ARRI11,"0,08018867",2020-12-30,2021-01-08,Rendimento,"0,09"
BRCO11,"0,55000000",2020-12-30,2021-01-08,Rendimento,"0,48"
HSAF11,"0,70000000",2020-12-30,2021-01-08,Rendimento,"0,74"
HSML11,"0,50000000",2020-12-30,2021-01-08,Rendimento,"0,53"
LVBI11,"0,47000000",2020-12-30,2021-01-08,Rendimento,"0,39"
PORD11,"0,10300000",2020-12-30,2021-01-08,Rendimento,"0,10"
PVBI11,"0,47000000",2020-12-30,2021-01-08,Rendimento,"0,49"
AIEC11,"0,57000000",2020-12-30,2021-01-11,Rendimento,"0,61"
CACR11,"0,93000000",2020-12-30,2021-01-11,Rendimento,"0,85"
GGRC11,"0,07000000",2021-01-04,2021-01-11,Rendimento,"0,05"
PATL11,"0,54000000",2020-12-30,2021-01-11,Rendimento,"0,56"
TGAR11,"1,36000000",2020-12-30,2021-01-11,Rendimento,"1,01"
KNCR11,"0,43000000",2020-12-30,2021-01-14,Rendimento,"0,49"
KNHY11,"1,23000000",2020-12-30,2021-01-14,Rendimento,"1,07"
KNIP11,"1,35000000",2020-12-30,2021-01-14,Rendimento,"1,17"
KNSC11,"0,08800000",2020-12-30,2021-01-14,Rendimento,"0,09"
VCJR11,"1,21000000",2020-12-30,2021-01-14,Rendimento,"1,14"
BCRI11,"1,14000000",2020-12-30,2021-01-15,Rendimento,"0,98"
BRCR11,"0,50000000",2021-01-08,2021-01-15,Rendimento,"0,54"
BTCI11,"0,06136518",2021-01-08,2021-01-15,Rendimento,"0,06"
DEVA11,"2,51000000",2021-01-08,2021-01-15,Rendimento,"2,15"
FATN11,"0,59000000",2021-01-07,2021-01-15,Rendimento,"0,00"
GARE11,"0,07504733",2020-12-30,2021-01-15,Rendimento,"0,00"
GTWR11,"0,68767600",2020-12-30,2021-01-15,Rendimento,"0,62"
HABT11,"1,50000000",2020-12-30,2021-01-15,Rendimento,"1,24"
HCTR11,"2,47000000",2021-01-08,2021-01-15,Rendimento,"1,65"
HFOF11,"0,07500000",2020-12-30,2021-01-15,Rendimento,"0,07"
HGBS11,"0,06600000",2020-12-30,2021-01-15,Rendimento,"0,03"
HGCR11,"0,73000000",2020-12-30,2021-01-15,Rendimento,"0,72"
HGLG11,"2,63000000",2020-12-30,2021-01-15,Rendimento,"1,45"
HGRE11,"0,97000000",2020-12-30,2021-01-15,Rendimento,"0,62"
HGRU11,"0,72000000",2020-12-30,2021-01-15,Rendimento,"0,56"
HSLG11,"0,31000000",2020-12-30,2021-01-15,Rendimento,"0,29"
KFOF11,"0,50000000",2020-12-30,2021-01-15,Rendimento,"0,47"
KNRI11,"0,65000000",2020-12-30,2021-01-15,Rendimento,"0,40"
MFII11,"1,04000000",2020-12-30,2021-01-15,Rendimento,"0,76"
MXRF11,"0,07000000",2020-12-30,2021-01-15,Rendimento,"0,67"
OUJP11,"1,15588785",2020-12-30,2021-01-15,Rendimento,"1,07"
PMLL11,"0,62000000",2020-12-30,2021-01-15,Rendimento,"0,59"
RBFF11,"0,55000000",2020-12-30,2021-01-15,Rendimento,"0,74"
RBRL11,"0,68200000",2021-01-08,2021-01-15,Rendimento,"0,63"
RBRP11,"0,55000000",2021-01-08,2021-01-15,Rendimento,"0,59"
RBVA11,"0,09500000",2020-12-30,2021-01-15,Rendimento,"0,08"
RCRB11,"0,80000000",2021-01-07,2021-01-15,Rendimento,"0,48"
RECR11,"1,66910000",2021-01-08,2021-01-15,Rendimento,"1,46"
SARE11,"0,02486752",2021-01-07,2021-01-15,Rendimento,"0,03"
TEPP11,"0,52000000",2020-12-30,2021-01-15,Rendimento,"0,57"
TRBL11,"0,60000000",2020-12-30,2021-01-15,Rendimento,"0,58"
TRXF11,"0,70000000",2020-12-30,2021-01-15,Rendimento,"0,69"
TVRI11,"1,08232990",2020-12-30,2021-01-15,Rendimento,"0,87"
URPR11,"2,01000000",2020-12-30,2021-01-15,Rendimento,"1,52"
VILG11,"0,60000000",2020-12-30,2021-01-15,Rendimento,"0,47"
VINO11,"0,08400000",2020-12-30,2021-01-15,Rendimento,"0,13"
VISC11,"0,55000000",2020-12-30,2021-01-15,Rendimento,"0,48"
VRTA11,"0,90000000",2020-12-30,2021-01-15,Rendimento,"0,77"
XPCI11,"0,75000000",2020-12-30,2021-01-15,Rendimento,"0,81"
XPLG11,"0,60000000",2020-12-30,2021-01-15,Rendimento,"0,48"
XPSF11,"0,07000000",2020-12-30,2021-01-15,Rendimento,"0,07"
CVBI11,"1,95000000",2021-01-11,2021-01-18,Rendimento,"1,84"
RVBI11,"0,69000000",2021-01-11,2021-01-18,Rendimento,"0,73"
IRDM11,"1,59052082",2021-01-12,2021-01-19,Rendimento,"1,13"
RBRF11,"0,08572000",2021-01-12,2021-01-19,Rendimento,"0,09"
RBRR11,"0,60000000",2021-01-12,2021-01-19,Rendimento,"0,63"
RBRY11,"0,96500000",2021-01-12,2021-01-19,Rendimento,"0,91"
CPTS11,"0,10000000",2021-01-13,2021-01-20,Rendimento,"0,10"
MCCI11,"0,60000000",2021-01-13,2021-01-20,Rendimento,"0,58"
VGIP11,"1,54000000",2021-01-13,2021-01-20,Rendimento,"1,38"
VGIR11,"0,05012544",2021-01-13,2021-01-20,Rendimento,"0,06"
ALZR11,"0,03906659",2021-01-15,2021-01-22,Rendimento,"0,03"
BPML11,"0,20000000",2021-01-15,2021-01-22,Rendimento,"0,20"
BTLG11,"0,60000000",2021-01-15,2021-01-22,Rendimento,"0,54"
JSRE11,"0,56000000",2020-12-30,2021-01-22,Rendimento,"0,56"
RZAK11,"0,00889349",2021-01-15,2021-01-22,Rendimento,"0,01"
RZAT11,"0,87761831",2021-01-15,2021-01-22,Rendimento,"0,07"
XPML11,"0,67830424",2021-01-15,2021-01-22,Rendimento,"0,59"
BCIA11,"0,72000000",2020-12-30,2021-01-29,Rendimento,"0,62"
ARRI11,"0,11936459",2021-01-29,2021-02-05,Rendimento,"0,13"
BRCO11,"0,55000000",2021-01-29,2021-02-05,Rendimento,"0,48"
HSAF11,"0,80000000",2021-01-29,2021-02-05,Rendimento,"0,84"
HSML11,"0,50000000",2021-01-29,2021-02-05,Rendimento,"0,51"
LVBI11,"0,52008192",2021-01-29,2021-02-05,Rendimento,"0,44"
PORD11,"0,08100000",2021-01-29,2021-02-05,Rendimento,"0,08"
PVBI11,"0,49103567",2021-01-29,2021-02-05,Rendimento,"0,51"
RZTR11,"0,80000000",2021-01-29,2021-02-05,Rendimento,"0,74"
AIEC11,"0,56000000",2021-01-29,2021-02-08,Rendimento,"0,59"
CACR11,"0,96000000",2021-01-29,2021-02-08,Rendimento,"0,83"
PATL11,"0,55000000",2021-01-29,2021-02-08,Rendimento,"0,59"
TGAR11,"1,20000000",2021-01-29,2021-02-08,Rendimento,"0,83"
GGRC11,"0,09700000",2021-02-02,2021-02-09,Rendimento,"0,07"
KNCR11,"0,28000000",2021-01-29,2021-02-11,Rendimento,"0,32"
KNHY11,"1,42000000",2021-01-29,2021-02-11,Rendimento,"1,26"
KNIP11,"1,27000000",2021-01-29,2021-02-11,Rendimento,"1,12"
KNSC11,"0,12800000",2021-01-29,2021-02-11,Rendimento,"0,12"
VCJR11,"0,87000000",2021-01-29,2021-02-11,Rendimento,"0,82"
BCRI11,"0,90000000",2021-01-29,2021-02-12,Rendimento,"0,76"
BRCR11,"0,49025741",2021-02-05,2021-02-12,Rendimento,"0,55"
BTCI11,"0,08333333",2021-02-05,2021-02-12,Rendimento,"0,09"
DEVA11,"1,95000000",2021-02-05,2021-02-12,Rendimento,"1,35"
FATN11,"0,62000000",2021-02-04,2021-02-12,Rendimento,"0,60"
GARE11,"0,08100000",2021-01-29,2021-02-12,Rendimento,"0,07"
GTWR11,"0,68767600",2021-01-29,2021-02-12,Rendimento,"0,63"
HABT11,"1,25000000",2021-01-29,2021-02-12,Rendimento,"1,00"
HCTR11,"2,22000000",2021-02-05,2021-02-12,Rendimento,"1,43"
HFOF11,"0,05500000",2021-01-29,2021-02-12,Rendimento,"0,05"
HGBS11,"0,08000000",2021-01-29,2021-02-12,Rendimento,"0,04"
HGCR11,"0,62000000",2021-01-29,2021-02-12,Rendimento,"0,60"
HGLG11,"0,78000000",2021-01-29,2021-02-12,Rendimento,"0,43"
HGRE11,"0,67000000",2021-01-29,2021-02-12,Rendimento,"0,45"
HGRU11,"0,68000000",2021-01-29,2021-02-12,Rendimento,"0,53"
HSLG11,"0,58000000",2021-01-29,2021-02-12,Rendimento,"0,51"
KFOF11,"0,50000000",2021-01-29,2021-02-12,Rendimento,"0,49"
KISU11,"0,07200000",2021-02-05,2021-02-12,Rendimento,"0,07"
KNRI11,"0,69000000",2021-01-29,2021-02-12,Rendimento,"0,43"
MFII11,"1,01000000",2021-01-29,2021-02-12,Rendimento,"0,76"
MXRF11,"0,08000000",2021-01-29,2021-02-12,Rendimento,"0,75"
OUJP11,"0,70000000",2021-01-29,2021-02-12,Rendimento,"0,65"
PMLL11,"0,62000000",2021-01-29,2021-02-12,Rendimento,"0,59"
RBFF11,"0,50000000",2021-01-29,2021-02-12,Rendimento,"0,67"
RBRL11,"0,60000000",2021-02-05,2021-02-12,Rendimento,"0,55"
RBRP11,"0,52000000",2021-02-05,2021-02-12,Rendimento,"0,53"
RBRR11,"0,60000000",2021-02-05,2021-02-12,Rendimento,"0,62"
RBRY11,"0,75000000",2021-02-05,2021-02-12,Rendimento,"0,70"
RBVA11,"0,09500000",2021-01-29,2021-02-12,Rendimento,"0,08"
RCRB11,"0,80000000",2021-02-04,2021-02-12,Rendimento,"0,49"
RECR11,"1,42000000",2021-02-05,2021-02-12,Rendimento,"1,27"
SARE11,"0,05500000",2021-01-29,2021-02-12,Rendimento,"0,06"
TEPP11,"0,50000000",2021-01-29,2021-02-12,Rendimento,"0,55"
TRBL11,"0,60000000",2021-01-29,2021-02-12,Rendimento,"0,58"
TRXF11,"0,70000000",2021-01-29,2021-02-12,Rendimento,"0,66"
TVRI11,"1,08232990",2021-01-29,2021-02-12,Rendimento,"0,94"
URPR11,"2,25000000",2021-01-29,2021-02-12,Rendimento,"1,73"
VILG11,"0,60000000",2021-01-29,2021-02-12,Rendimento,"0,50"
VINO11,"0,09000000",2021-01-29,2021-02-12,Rendimento,"0,14"
VISC11,"0,60000000",2021-01-29,2021-02-12,Rendimento,"0,51"
VRTA11,"0,90000000",2021-01-29,2021-02-12,Rendimento,"0,78"
XPCI11,"0,80000000",2021-01-29,2021-02-12,Rendimento,"0,83"
XPLG11,"0,58000000",2021-01-29,2021-02-12,Rendimento,"0,48"
XPSF11,"0,07300000",2021-01-29,2021-02-12,Rendimento,"0,08"
CVBI11,"1,24000000",2021-02-08,2021-02-17,Rendimento,"1,14"
RVBI11,"0,69000000",2021-02-08,2021-02-17,Rendimento,"0,72"
IRDM11,"1,33765508",2021-02-09,2021-02-18,Rendimento,"0,91"
RBRF11,"0,06000000",2021-02-09,2021-02-18,Rendimento,"0,06"
CPTS11,"0,10500000",2021-02-10,2021-02-19,Rendimento,"0,10"
MCCI11,"0,70000000",2021-02-10,2021-02-19,Rendimento,"0,68"
VGIP11,"1,16000000",2021-02-10,2021-02-19,Rendimento,"1,02"
VGIR11,"0,04500000",2021-02-10,2021-02-19,Rendimento,"0,05"
JSRE11,"0,53000000",2021-01-29,2021-02-23,Rendimento,"0,53"
RZAT11,"5,36823313",2021-02-12,2021-02-23,Rendimento,"3,62"
RZAT11,"1,00207326",2021-02-12,2021-02-23,Rendimento,"0,68"
ALZR11,"0,04933041",2021-02-18,2021-02-25,Rendimento,"0,04"
BPML11,"0,60555674",2021-02-18,2021-02-25,Rendimento,"0,61"
BTLG11,"0,60000000",2021-02-12,2021-02-25,Rendimento,"0,51"
XPML11,"0,35000000",2021-02-18,2021-02-25,Rendimento,"0,31"
BCIA11,"0,64000000",2021-01-29,2021-02-26,Rendimento,"0,57"
ARRI11,"0,11032353",2021-02-26,2021-03-05,Rendimento,"0,11"
BRCO11,"0,54000000",2021-02-26,2021-03-05,Rendimento,"0,48"
HSAF11,"1,00000000",2021-02-26,2021-03-05,Rendimento,"1,03"
HSML11,"0,40000000",2021-02-26,2021-03-05,Rendimento,"0,43"
LVBI11,"0,47000000",2021-02-26,2021-03-05,Rendimento,"0,40"
PORD11,"0,08400000",2021-02-26,2021-03-05,Rendimento,"0,08"
PVBI11,"0,50000000",2021-02-26,2021-03-05,Rendimento,"0,51"
RZTR11,"0,85000000",2021-02-26,2021-03-05,Rendimento,"0,81"
AIEC11,"0,57000000",2021-02-26,2021-03-08,Rendimento,"0,61"
CACR11,"1,03000000",2021-03-01,2021-03-08,Rendimento,"0,91"
GGRC11,"0,06000000",2021-03-01,2021-03-08,Rendimento,"0,04"
PATL11,"0,56000000",2021-02-26,2021-03-08,Rendimento,"0,60"
TGAR11,"1,15000000",2021-02-26,2021-03-08,Rendimento,"0,80"
KNCR11,"0,25000000",2021-02-26,2021-03-11,Rendimento,"0,28"
KNHY11,"1,29000000",2021-02-26,2021-03-11,Rendimento,"1,10"
KNIP11,"1,20000000",2021-02-26,2021-03-11,Rendimento,"1,03"
KNSC11,"0,10800000",2021-02-26,2021-03-11,Rendimento,"0,10"
VCJR11,"0,59000000",2021-02-26,2021-03-11,Rendimento,"0,56"
BCRI11,"1,01000000",2021-02-26,2021-03-12,Rendimento,"0,89"
BLMG11,"0,72500000",2021-03-05,2021-03-12,Rendimento,"0,66"
BRCR11,"0,48000000",2021-03-05,2021-03-12,Rendimento,"0,56"
BTCI11,"0,08666667",2021-03-05,2021-03-12,Rendimento,"0,09"
DEVA11,"1,28000000",2021-03-05,2021-03-12,Rendimento,"1,07"
FATN11,"0,66000000",2021-03-04,2021-03-12,Rendimento,"0,00"
GARE11,"0,08440000",2021-02-26,2021-03-12,Rendimento,"0,07"
GTWR11,"0,67000000",2021-02-26,2021-03-12,Rendimento,"0,63"
HABT11,"1,25000000",2021-02-26,2021-03-12,Rendimento,"1,01"
HCTR11,"2,00000000",2021-03-05,2021-03-12,Rendimento,"1,34"
HFOF11,"0,05500000",2021-02-26,2021-03-12,Rendimento,"0,05"
HGBS11,"0,08000000",2021-02-26,2021-03-12,Rendimento,"0,04"
HGCR11,"0,62000000",2021-02-26,2021-03-12,Rendimento,"0,60"
HGLG11,"0,78000000",2021-02-26,2021-03-12,Rendimento,"0,44"
HGRE11,"0,67000000",2021-02-26,2021-03-12,Rendimento,"0,45"
HGRU11,"0,68000000",2021-02-26,2021-03-12,Rendimento,"0,53"
HSLG11,"0,58000000",2021-02-26,2021-03-12,Rendimento,"0,51"
KFOF11,"0,55000000",2021-02-26,2021-03-12,Rendimento,"0,54"
KISU11,"0,06500000",2021-02-26,2021-03-12,Rendimento,"0,06"
KNRI11,"0,69000000",2021-02-26,2021-03-12,Rendimento,"0,44"
MFII11,"1,01000000",2021-02-26,2021-03-12,Rendimento,"0,77"
MXRF11,"0,08000000",2021-02-26,2021-03-12,Rendimento,"0,74"
OUJP11,"0,75000000",2021-02-26,2021-03-12,Rendimento,"0,74"
PMLL11,"0,60000000",2021-02-26,2021-03-12,Rendimento,"0,60"
RBRL11,"0,62000000",2021-03-05,2021-03-12,Rendimento,"0,57"
RBRP11,"0,52000000",2021-03-05,2021-03-12,Rendimento,"0,57"
RECR11,"1,00000000",2021-03-05,2021-03-12,Rendimento,"0,87"
SARE11,"0,06350000",2021-02-26,2021-03-12,Rendimento,"0,06"
TEPP11,"0,45000000",2021-02-26,2021-03-12,Rendimento,"0,51"
TRXF11,"0,70000000",2021-02-26,2021-03-12,Rendimento,"0,63"
TVRI11,"1,08232990",2021-02-26,2021-03-12,Rendimento,"0,96"
URPR11,"2,09000000",2021-02-26,2021-03-12,Rendimento,"1,63"
VILG11,"0,60000000",2021-02-26,2021-03-12,Rendimento,"0,49"
VINO11,"0,09000000",2021-02-26,2021-03-12,Rendimento,"0,15"
VISC11,"0,55000000",2021-02-26,2021-03-12,Rendimento,"0,48"
XPCI11,"0,85000000",2021-02-26,2021-03-12,Rendimento,"0,89"
XPLG11,"0,58000000",2021-02-26,2021-03-12,Rendimento,"0,48"
XPSF11,"0,07700000",2021-02-26,2021-03-12,Rendimento,"0,08"
RBFF11,"0,36000000",2021-02-26,2021-03-15,Rendimento,"0,50"
RBVA11,"0,08500000",2021-02-26,2021-03-15,Rendimento,"0,08"
RCRB11,"0,80000000",2021-03-05,2021-03-15,Rendimento,"0,50"
TRBL11,"0,60000000",2021-02-26,2021-03-15,Rendimento,"0,58"
VRTA11,"0,91000000",2021-02-26,2021-03-15,Rendimento,"0,79"
CVBI11,"1,24000000",2021-03-08,2021-03-16,Rendimento,"1,13"
IRDM11,"1,23003867",2021-03-09,2021-03-16,Rendimento,"0,87"
RBRF11,"0,06000000",2021-03-09,2021-03-16,Rendimento,"0,06"
RBRR11,"0,62000000",2021-03-09,2021-03-16,Rendimento,"0,64"
RBRY11,"0,75000000",2021-03-09,2021-03-16,Rendimento,"0,71"
RVBI11,"0,72000000",2021-03-08,2021-03-16,Rendimento,"0,78"
CPTS11,"0,10500000",2021-03-10,2021-03-17,Rendimento,"0,11"
MCCI11,"0,70000000",2021-03-10,2021-03-17,Rendimento,"0,67"
VGIP11,"1,15000000",2021-03-10,2021-03-17,Rendimento,"0,99"
VGIR11,"0,04500000",2021-03-10,2021-03-17,Rendimento,"0,05"
JSRE11,"0,53000000",2021-02-26,2021-03-19,Rendimento,"0,54"
RZAK11,"0,50000000",2021-03-12,2021-03-19,Rendimento,"0,51"
RZAT11,"0,98184469",2021-03-12,2021-03-19,Rendimento,"0,70"
BTLG11,"0,60000000",2021-03-15,2021-03-22,Rendimento,"0,53"
BTAL11,"0,16079275",2021-03-17,2021-03-24,Rendimento,"0,16"
ALZR11,"0,05929979",2021-03-18,2021-03-25,Rendimento,"0,05"
XPML11,"0,25000000",2021-03-18,2021-03-25,Rendimento,"0,24"
BCIA11,"0,64000000",2021-02-26,2021-03-26,Rendimento,"0,60"
ARRI11,"0,11461351",2021-03-31,2021-04-08,Rendimento,"0,12"
BRCO11,"0,54000000",2021-03-31,2021-04-08,Rendimento,"0,48"
HSAF11,"1,10000000",2021-03-31,2021-04-08,Rendimento,"1,12"
HSLG11,"0,58000000",2021-03-31,2021-04-08,Rendimento,"0,52"
HSML11,"0,16000000",2021-03-31,2021-04-08,Rendimento,"0,18"
LVBI11,"0,52000000",2021-03-31,2021-04-08,Rendimento,"0,46"
PORD11,"0,08600000",2021-03-31,2021-04-08,Rendimento,"0,08"
PVBI11,"0,50000000",2021-03-31,2021-04-08,Rendimento,"0,52"
RZTR11,"0,80000000",2021-03-31,2021-04-08,Rendimento,"0,78"
VGHF11,"0,07000000",2021-03-31,2021-04-08,Rendimento,"0,70"
AIEC11,"0,57000000",2021-03-31,2021-04-09,Rendimento,"0,64"
CACR11,"1,07000000",2021-03-31,2021-04-09,Rendimento,"0,91"
GGRC11,"0,06800000",2021-04-01,2021-04-09,Rendimento,"0,05"
PATL11,"0,57000000",2021-03-31,2021-04-09,Rendimento,"0,62"
TGAR11,"1,30000000",2021-03-31,2021-04-09,Rendimento,"0,95"
HABT11,"1,50000000",2021-03-31,2021-04-12,Rendimento,"1,25"
KNCR11,"0,33000000",2021-03-31,2021-04-14,Rendimento,"0,35"
KNHY11,"1,12000000",2021-03-31,2021-04-14,Rendimento,"0,98"
KNIP11,"1,02000000",2021-03-31,2021-04-14,Rendimento,"0,88"
KNSC11,"0,09100000",2021-03-31,2021-04-14,Rendimento,"0,08"
VCJR11,"0,60000000",2021-03-31,2021-04-14,Rendimento,"0,57"
BCRI11,"1,15000000",2021-03-31,2021-04-15,Rendimento,"1,01"
BLMG11,"0,72500000",2021-04-08,2021-04-15,Rendimento,"0,69"
BRCR11,"0,46000000",2021-04-08,2021-04-15,Rendimento,"0,54"
BTCI11,"0,11333333",2021-04-08,2021-04-15,Rendimento,"0,12"
DEVA11,"1,54000000",2021-04-08,2021-04-15,Rendimento,"1,32"
FATN11,"0,66000000",2021-04-07,2021-04-15,Rendimento,"0,67"
GARE11,"0,08400000",2021-03-31,2021-04-15,Rendimento,"0,07"
GTWR11,"0,67000000",2021-03-31,2021-04-15,Rendimento,"0,63"
HCTR11,"2,00000000",2021-04-08,2021-04-15,Rendimento,"1,33"
HFOF11,"0,05600000",2021-03-31,2021-04-15,Rendimento,"0,06"
HGBS11,"0,04000000",2021-03-31,2021-04-15,Rendimento,"0,02"
HGCR11,"0,68000000",2021-03-31,2021-04-15,Rendimento,"0,63"
HGLG11,"0,78000000",2021-03-31,2021-04-15,Rendimento,"0,44"
HGRE11,"0,67000000",2021-03-31,2021-04-15,Rendimento,"0,49"
HGRU11,"0,68000000",2021-03-31,2021-04-15,Rendimento,"0,55"
KFOF11,"0,55000000",2021-03-31,2021-04-15,Rendimento,"0,58"
KISU11,"0,08100000",2021-03-31,2021-04-15,Rendimento,"0,07"
KNRI11,"0,69000000",2021-03-31,2021-04-15,Rendimento,"0,45"
MFII11,"0,97000000",2021-03-31,2021-04-15,Rendimento,"0,81"
MXRF11,"0,08000000",2021-03-31,2021-04-15,Rendimento,"0,77"
OUJP11,"0,65002748",2021-03-31,2021-04-15,Rendimento,"0,61"
PMLL11,"0,45000000",2021-03-31,2021-04-15,Rendimento,"0,47"
RBFF11,"0,50000000",2021-03-31,2021-04-15,Rendimento,"0,74"
RBRL11,"0,63000000",2021-04-08,2021-04-15,Rendimento,"0,59"
RBRP11,"0,50000000",2021-04-08,2021-04-15,Rendimento,"0,54"
RBVA11,"0,08500000",2021-03-31,2021-04-15,Rendimento,"0,08"
RCRB11,"0,80000000",2021-04-07,2021-04-15,Rendimento,"0,52"
RECR11,"1,00000000",2021-04-08,2021-04-15,Rendimento,"0,92"
SARE11,"0,06500000",2021-03-31,2021-04-15,Rendimento,"0,07"
TEPP11,"0,45000000",2021-03-31,2021-04-15,Rendimento,"0,52"
TRBL11,"0,60000000",2021-03-31,2021-04-15,Rendimento,"0,60"
TRXF11,"0,70000000",2021-03-31,2021-04-15,Rendimento,"0,65"
TVRI11,"1,08232990",2021-03-31,2021-04-15,Rendimento,"0,93"
URPR11,"2,87000000",2021-03-31,2021-04-15,Rendimento,"2,16"
VILG11,"0,45000000",2021-03-31,2021-04-15,Rendimento,"0,38"
VINO11,"0,09000000",2021-03-31,2021-04-15,Rendimento,"0,15"
VISC11,"0,18000000",2021-03-31,2021-04-15,Rendimento,"0,16"
VRTA11,"0,90000000",2021-03-31,2021-04-15,Rendimento,"0,78"
XPCI11,"0,90000000",2021-03-31,2021-04-15,Rendimento,"0,94"
XPLG11,"0,59000000",2021-03-31,2021-04-15,Rendimento,"0,51"
XPSF11,"0,07300000",2021-03-31,2021-04-15,Rendimento,"0,08"
CVBI11,"0,85000000",2021-04-09,2021-04-16,Rendimento,"0,80"
RVBI11,"0,72000000",2021-04-09,2021-04-16,Rendimento,"0,78"
IRDM11,"1,28402412",2021-04-12,2021-04-19,Rendimento,"0,92"
RBRF11,"0,06000000",2021-04-12,2021-04-19,Rendimento,"0,06"
RBRR11,"0,70000000",2021-04-12,2021-04-19,Rendimento,"0,70"
RBRY11,"0,70000000",2021-04-12,2021-04-19,Rendimento,"0,66"
CPTS11,"0,10100000",2021-04-13,2021-04-20,Rendimento,"0,10"
MCCI11,"0,70000000",2021-04-13,2021-04-20,Rendimento,"0,68"
VGIP11,"0,85000000",2021-04-13,2021-04-20,Rendimento,"0,81"
VGIR11,"0,05000000",2021-04-13,2021-04-20,Rendimento,"0,05"
ALZR11,"0,06086033",2021-04-15,2021-04-23,Rendimento,"0,05"
BTLG11,"0,63000000",2021-04-15,2021-04-23,Rendimento,"0,56"
JSRE11,"0,53000000",2021-03-31,2021-04-23,Rendimento,"0,56"
RZAT11,"2,31000000",2021-04-15,2021-04-23,Rendimento,"2,08"
XPML11,"0,15000000",2021-04-15,2021-04-23,Rendimento,"0,14"
BTAL11,"0,35359471",2021-04-20,2021-04-28,Rendimento,"0,34"
BCIA11,"0,64000000",2021-03-31,2021-04-30,Rendimento,"0,61"
ARRI11,"0,10453657",2021-04-30,2021-05-07,Rendimento,"0,09"
BRCO11,"0,54000000",2021-04-30,2021-05-07,Rendimento,"0,49"
HSAF11,"1,10000000",2021-04-30,2021-05-07,Rendimento,"1,09"
HSLG11,"0,58000000",2021-04-30,2021-05-07,Rendimento,"0,53"
HSML11,"0,22000000",2021-04-30,2021-05-07,Rendimento,"0,24"
LVBI11,"0,56000000",2021-04-30,2021-05-07,Rendimento,"0,50"
PORD11,"0,09000000",2021-04-30,2021-05-07,Rendimento,"0,09"
PVBI11,"0,50000000",2021-04-30,2021-05-07,Rendimento,"0,52"
RZTR11,"0,70000000",2021-04-30,2021-05-07,Rendimento,"0,65"
VGHF11,"0,08000000",2021-04-30,2021-05-07,Rendimento,"0,80"
AIEC11,"0,57000000",2021-04-30,2021-05-10,Rendimento,"0,63"
CACR11,"1,07000000",2021-04-30,2021-05-10,Rendimento,"0,93"
GGRC11,"0,06400000",2021-05-03,2021-05-10,Rendimento,"0,05"
PATL11,"0,57000000",2021-04-30,2021-05-10,Rendimento,"0,61"
TGAR11,"1,26000000",2021-04-30,2021-05-10,Rendimento,"0,90"
HABT11,"1,80000000",2021-04-30,2021-05-12,Rendimento,"1,48"
KNCR11,"0,30000000",2021-04-30,2021-05-13,Rendimento,"0,32"
KNHY11,"1,20000000",2021-04-30,2021-05-13,Rendimento,"1,05"
KNIP11,"1,00000000",2021-04-30,2021-05-13,Rendimento,"0,88"
KNSC11,"0,09300000",2021-04-30,2021-05-13,Rendimento,"0,09"
VCJR11,"0,75000000",2021-04-30,2021-05-13,Rendimento,"0,73"
BCRI11,"1,51000000",2021-04-30,2021-05-14,Rendimento,"1,27"
BLMG11,"0,72500000",2021-05-07,2021-05-14,Rendimento,"0,70"
BRCR11,"0,46000000",2021-05-07,2021-05-14,Rendimento,"0,54"
BTCI11,"0,10888889",2021-05-07,2021-05-14,Rendimento,"0,12"
DEVA11,"1,37000000",2021-05-07,2021-05-14,Rendimento,"1,25"
FATN11,"0,67000000",2021-05-06,2021-05-14,Rendimento,"0,65"
GARE11,"0,08400000",2021-04-30,2021-05-14,Rendimento,"0,08"
GTWR11,"0,67000000",2021-04-30,2021-05-14,Rendimento,"0,62"
HCTR11,"2,00000000",2021-05-07,2021-05-14,Rendimento,"1,41"
HFOF11,"0,06000000",2021-04-30,2021-05-14,Rendimento,"0,06"
HGBS11,"0,04000000",2021-04-30,2021-05-14,Rendimento,"0,02"
HGCR11,"0,72000000",2021-04-30,2021-05-14,Rendimento,"0,66"
HGLG11,"0,78000000",2021-04-30,2021-05-14,Rendimento,"0,45"
HGRE11,"0,67000000",2021-04-30,2021-05-14,Rendimento,"0,49"
HGRU11,"0,68000000",2021-04-30,2021-05-14,Rendimento,"0,56"
KFOF11,"0,55000000",2021-04-30,2021-05-14,Rendimento,"0,58"
KISU11,"0,08100000",2021-04-30,2021-05-14,Rendimento,"0,05"
KNRI11,"0,69000000",2021-04-30,2021-05-14,Rendimento,"0,46"
MFII11,"0,91000000",2021-04-30,2021-05-14,Rendimento,"0,75"
MXRF11,"0,08000000",2021-04-30,2021-05-14,Rendimento,"0,75"
OUJP11,"0,65059341",2021-04-30,2021-05-14,Rendimento,"0,62"
PMLL11,"0,40000000",2021-04-30,2021-05-14,Rendimento,"0,40"
RBFF11,"0,50000000",2021-04-30,2021-05-14,Rendimento,"0,74"
RBRL11,"0,64000000",2021-05-07,2021-05-14,Rendimento,"0,59"
RBRP11,"0,30000000",2021-05-07,2021-05-14,Rendimento,"0,33"
RBVA11,"0,08500000",2021-04-30,2021-05-14,Rendimento,"0,08"
